Date,ABDN.L,ABN.AS,ACA.PA,AGN.AS,AJB.L,ALLFG.AS,ALV.DE,ASHM.L,AT1.DE,AV.L,AZM.MI,BALD-B.ST,BAMI.MI,BARC.L,BBOX.L,BBVA.MC,BEZ.L,BLND.L,BMED.MI,BNP.PA,BPE.MI,BPT.L,CABK.MC,CAST.ST,CBG.L,CBK.DE,CHRY.L,COL.MC,CORE-B.ST,CREI.L,CS.PA,CSN.L,DBK.DE,EMG.L,EQT.ST,ESP.L,FABG.ST,FBK.MI,FCH.L,FOXT.L,G.MI,GLE.PA,GPE.L,GRI.L,GROW.L,HSBA.L,HSX.L,ICG.L,III.L,INGA.AS,INTRUM.ST,INVE-B.ST,INVP.L,IPO.L,ISP.MI,IWG.L,JUP.L,KINV-B.ST,LAND.L,LGEN.L,LI.PA,LLOY.L,LMP.L,LOGI-B.ST,LSEG.L,MAP.MC,MRL.MC,N91.L,NDA-FI.HE,NDA-SE.ST,NN.AS,NRR.L,NWG.L,OSB.L,PCTN.L,PHNX.L,PHP.L,PRSR.L,PRU.L,QLT.L,SAB.MC,SAN.MC,SDR.L,SEB-A.ST,SGRO.L,SHB-A.ST,SHC.L,SOHO.L,SRE.L,SREI.L,SREN.SW,SSIT.L,STJ.L,STOR-B.ST,SUPR.L,SWED-A.ST,TCAP.L,THRL.L,UBSG.SW,UCG.MI,UNI.MC,UTG.L,VEFAB.ST,VNA.DE,WALL-B.ST,YCA.L
2018-11-30,0.03235154290625024,-0.019270896439294367,-0.014894083982458894,0.037774432948586165,0.0,0.0,-0.026582442055053578,-0.20251920144600366,-0.10005987840484888,-0.06807850983293218,0.01627211457230228,-0.04899319220934024,-0.19175341854560726,-0.10129507559637045,0.012697442537368911,0.012989685733089298,-0.161627379016126,-0.02828502106507741,-0.10581056868265801,0.06208769895004507,-0.08431166148723129,0.0,0.03524686062008621,-0.09897311411370367,-0.09461395333922278,0.18825906366506515,0.0,-0.0776627849539579,0.06581425854247375,0.06724445417648303,0.0657518240234098,0.20767307756394904,0.08672328346099328,-0.03674866155886433,0.0,0.06364582565225584,-0.08634897919851701,-0.04881695726749394,-0.12580632937830186,-0.0794959976289964,0.03540397193734354,0.0048498873592500505,0.0395904942485354,0.018387381747013692,-0.104467492608174,-0.029171595579649545,-0.16185017051027056,-0.05290383773031519,-0.18736826500950315,-0.044105160195215765,-0.1751546888219081,-0.11683016468319755,-0.20893865559442729,-0.11662107173565525,0.03845188637825596,0.10324655804690412,-0.050877028762922674,-0.1045025844098703,-0.0488743511620987,-0.04912794834315959,-0.046478285147885046,0.06321149979605799,0.03095954622502614,0.0,-0.014377412429998807,-0.08218552397677013,-0.08897271905387219,0.0,0.01477108749154326,0.010134199349530167,0.03894109261808651,0.08174132649780619,0.29562517915621567,-0.08376265801755171,0.06028148028492229,-0.03272422980986285,-0.09841975787318027,0.02131129942877834,0.018309435117694027,0.0392150319668824,-0.23589453088721773,0.04114098345800936,-0.08685441474488736,-0.1491268495268514,-0.012174928585033953,-0.11998874802688354,-0.0943001992786969,0.00010206387502696094,0.010190846230895573,0.01671990627783652,-0.08030248491082334,0.0,-0.10274448743580752,0.0,0.008365692445982746,-0.02343466851946221,-0.16393991511263356,0.05763525503351988,0.029703836120468587,0.07670973347979021,-0.08063543187620201,-0.08215336229632957,0.0,-0.13195522616719035,0.012774023803844316,-0.09669350594870785
2018-12-31,0.04020194780658572,-0.024826915004880393,-0.016580912143358432,0.029098498697318655,-0.029393806017488276,0.0,-0.025361350291695325,-0.20231071999112857,-0.08799549748633766,-0.06264412505142566,0.011380178964332155,-0.041137772013168886,-0.1844098074346347,-0.1054684926555818,0.016853356865339293,0.009611864710587004,-0.13583969887970299,-0.027698926051741325,-0.09478556832322607,0.055604097848192154,-0.07924844832461092,0.0,0.02214708242586084,-0.08956211776403991,-0.09286044540261415,0.17950195507913486,0.0,-0.09638519434520254,0.06098058520901626,0.04694932816541072,0.060567746832701115,0.2113994643046467,0.07834124989295647,-0.024835915693383517,0.0,0.041673797085320125,-0.07855429085755122,-0.04145543520588993,-0.19182985425432772,-0.06515965998453493,0.038957095674399096,0.004268415335623922,0.03884162188188667,0.00026074758918426255,-0.12204715557093032,-0.020414702894443137,-0.16880312682081178,-0.038228447344761086,-0.13920425472117073,-0.04822093313760659,-0.16924101909321196,-0.10749430018760872,-0.21334340439916177,-0.11535260785234995,0.04063328996515356,0.10217087365745026,-0.05196484898135721,-0.09467675304111908,-0.05098852829974332,-0.03563610958273254,-0.05190012147145463,0.03790764429968731,0.032092716816914515,0.0,-0.01294117585127147,-0.07177980871384208,-0.10374470017093572,0.0,0.01498651856431312,0.010044647832998656,0.02385101337126772,0.062309368769000076,0.26553642232561453,-0.09750542355310568,0.03872970781192213,-0.019458228718110045,-0.09990327020687312,0.02783816476705641,0.0045418828114464765,0.03200204178494748,-0.23864448976824798,0.025803575709122444,-0.06987702226887367,-0.14421045752332642,-0.013614073232810754,-0.11210991441579855,-0.08989985229903077,-0.011774609357088801,0.02496598607195513,-0.010848375229199979,-0.07498667711842305,0.0,-0.1011497913692942,0.0,0.0077525922795094624,-0.021445388544251952,-0.17227301945466494,0.03703416152443212,0.029794531702682092,0.07463908577198759,-0.10169913454547017,-0.07926626295914511,0.0,-0.12662223551869894,0.01672439338066513,-0.09562757242488723
2019-01-31,-0.004680325455297535,-0.03932943180740539,0.018196846179819582,0.02174891473384458,-0.07919562834916957,0.0,0.049914312425234676,-0.1945146363579941,-0.08542880193628774,-0.006191238490417708,0.10714859086494144,-0.0077293062371039875,-0.07190121593841271,-0.08161771389673801,0.0014624816947979812,0.059575086453077235,-0.13964328335433823,-0.014558872847013418,-0.06036760062488801,0.06587298362872618,-0.04820979095549795,0.0,0.057694963583297953,-0.025819475547797722,-0.06329706669551931,0.08878026813847044,0.0,-0.034179948394436166,0.08249425818559257,0.07004083521929153,0.10454133336518293,0.2576842888524752,0.09330714148921673,0.03752800712881203,0.0,0.050109392796863286,-0.02942849792908501,-0.04667207167018907,-0.2863865115404615,0.02263384215412846,0.08371665567359005,0.011674155100473486,0.06647828270574452,0.0334426615477756,-0.12934348498805995,0.013471742177251583,-0.15578694943118973,0.02413297000944085,-0.09298399459719689,-0.011019735668370376,-0.09399887687411425,-0.07593552123589824,-0.1848994987648413,-0.18484739305657696,0.08421774243580323,0.08884385540110223,-0.002835601181829678,-0.10865423328101584,-0.025609238667470845,0.030670939783324185,-0.0017361054634163868,0.08200642247833706,0.08051486753314091,0.0,0.04399919270149943,-0.08779068909891787,-0.11040935908617863,0.0,0.06707649664219179,0.053912011299472366,0.02141695159944054,0.05151806240889188,0.27841982790876174,-0.16395112809671866,0.07913342443703567,0.030927430003349285,-0.137296898350201,0.040386657219605195,0.07624133592144372,-0.001534141547115262,-0.028780784451462708,0.050697426114539174,-0.0440091631843139,-0.08129611778959811,-0.004456376052424044,-0.048815851781838684,-0.07410636788188679,-0.006924131393252737,0.13224194958829766,-0.005809186656491126,-0.024606020014829755,0.0,-0.04188668526544541,0.0,0.014418956808363583,0.01900417977957196,-0.10022753776487407,0.08423587613565865,0.04512197193857473,0.029062268139467162,-0.17123380604957694,-0.0803431468165052,0.0,-0.02350748647421087,0.03589771816557015,-0.07238022472752367
2019-02-28,0.0016109545263420198,-0.06828115151888148,0.04576513857364363,0.0393465398382143,-0.08323629490822886,0.0,0.049057699882821944,-0.18662492642380027,-0.09868711243046446,0.001634932082927065,0.12745820163002292,-0.013298978540886637,-0.03129562255832838,-0.05938523617760487,0.003541494623857281,0.08625947120706706,-0.14881235062649908,-0.014164932328311338,-0.04264214625267724,0.09453087847881321,-0.06286656549589573,0.0,0.10904160850505401,-0.02878080288453758,-0.057574863941461656,0.1129154710129591,0.0,-0.04016745266209526,0.08344870028510376,0.07038918208193894,0.10768846858232861,0.27785608542071444,0.1152867579549768,0.03773458551649979,0.0,0.04859376023710167,-0.05036633453083151,-0.037167557745238555,-0.3035803629623947,0.009355557477571962,0.08957234836537167,0.03485991745059225,0.06791451333699047,0.010665112180983826,-0.1374523829266485,-0.004828989321873894,-0.2691671913369329,0.017408420293193318,-0.10093296883073691,0.004519210098035159,-0.10630118389231583,-0.07953731547440253,-0.1885918873886106,-0.21008745181165975,0.09354418879886746,0.07710438905953414,-0.021260623982091203,-0.11293730289872068,-0.024275370895115528,0.040926735520778273,0.0031400693686627155,0.09775697346083911,0.07458244302066092,0.0,-0.01816739988292835,-0.08562438751275314,-0.11335068406464296,0.0,0.07435876194293947,0.057604942833946605,0.014635412377773943,0.043372626921981246,0.2809040316762935,-0.1734793408021977,0.06318503503090454,0.022817530486849903,-0.15048418579812453,0.042823112824913384,0.09625054766866961,0.004634523493753165,-0.006325577654340362,0.08204928369007716,-0.05833884545003037,-0.08485786916573855,-0.011697399111208243,-0.05194383017436932,-0.06803451653477532,-0.008866884749655675,0.12568005138348629,0.010593713724155109,-0.025156250328721996,0.0,-0.05531092051276861,0.0,0.0142662441070225,0.010494492764596122,-0.1064795626030683,0.08435905963280921,0.052815096392404906,0.06133160364908659,-0.18097108091650102,-0.10477908769060809,0.0,-0.009683214210872617,0.018170048582033638,-0.07945733514074196
2019-03-31,0.020565490843431802,-0.06462570947044145,0.060789016076137306,0.06092785150427936,-0.06960805914402488,0.0,0.06748162285877977,-0.1712280763502871,-0.10780049681956172,0.021134753644572693,0.10925648413197427,-0.03166174728420734,0.047902114025530136,-0.04311396415869382,0.0060175735247749145,0.11759368246925977,-0.1387853310985017,0.007636047452834298,-0.058954242092972835,0.1117403900318093,-0.02500122333367752,0.0,0.14129119400039075,-0.02629869994140208,-0.06401170592933134,0.11848755408405076,0.0,0.005960788810868062,0.08239246121129634,0.07813475063344894,0.11434084882867541,0.18386346247842425,0.13309226998991924,0.08453833626326943,0.0,0.04634550920428015,-0.05506267645917915,-0.028788736173957864,-0.3025945748509765,0.0173401593564119,0.11187055833498638,0.055274173045003594,0.07435087576176952,0.008346187871640227,-0.12652343124948703,0.009959058862568572,-0.2754542429425375,0.02035831509465209,-0.07705778497776707,0.040264944179541996,-0.10090310692309491,-0.06460380335135546,-0.20718546450583417,-0.22511101985865534,0.09033075452783114,0.09477734710022684,0.019900001733707883,-0.09654033263758155,-0.033886674121181556,0.049577954099082874,0.003207162989049328,0.09527066767119353,0.09689700787926273,0.0,-0.011664203491792258,-0.05718028669960691,-0.08639852326693209,0.0,0.07962168164283774,0.0026049828900602187,0.04682021636197936,0.05311498003888253,0.2912293766507236,-0.17496521167408996,0.0565812047140226,0.036013758164571016,-0.14093933036921724,0.04229693723854267,0.10485901545030266,0.01865220482427952,0.040935288432944375,0.1232195961164429,-0.02821389330012186,-0.07066273251796018,0.000569543102778975,-0.04508697369807922,-0.061261319763171,-0.019756681422382735,0.13466574456999625,0.011448540972006413,-0.020501560161080706,0.0,-0.040976921120536136,0.0,0.014581794537657677,0.030608269744575825,-0.08738497314510979,0.0542838357094286,0.0899663026916959,0.1068009948319422,-0.18366537133127836,-0.08432555159565355,0.0,-0.0052919199265820775,0.028682009292675566,-0.07560690479771731
2019-04-30,-0.000399911262601603,-0.08048837641001302,0.008960731090674943,0.017563859729434327,-0.05781686399557271,0.0,0.03745245548024982,-0.195217405458217,-0.11769281021645711,0.007111576489614935,0.10163492013771112,-0.023085519387650952,0.009817427610578203,-0.059273515087118145,-0.00927933703402483,0.05037500838669619,-0.1389485967822306,-0.018044163727793106,-0.05614092682820411,0.06130436935532112,-0.05728432431581107,0.0,0.05666701918818147,-0.06470338805692918,-0.09721282612478094,0.07027700109320001,0.0,-0.02106303507441023,0.07478532537581165,0.06520876343341785,0.06673092709753035,0.13320134124489375,0.06029495903884521,0.07555032053077024,0.0,0.037740192217296964,-0.07824057915251462,-0.059615839719248595,-0.2806371506802424,0.005835919549385837,0.081660648948174,-0.0006317977959871129,0.0399581303260932,-0.0020030537116617897,-0.11116987707461899,-0.02089388044473222,-0.29343199956554616,-0.010012445850429779,-0.09900028562650545,-0.001199447500464917,-0.0923008744302254,-0.10403575346887835,-0.23428140437659123,-0.21715700489069178,0.06034688629337934,0.07958852566483594,-0.012484655262235838,-0.14173578732845096,-0.07030486476218085,0.03172330895783106,-0.021236433201925888,0.06483226254441743,0.086572321731441,0.0,-0.04266499488509318,-0.09575213134151725,-0.0823706367776208,0.0,0.018744648839252438,-0.08251860518061177,0.03702722907519475,0.07584420485819426,0.21367126934352298,-0.21790136183730693,0.08049065603113949,0.02882009954681059,-0.12337522349891267,0.04415151913088616,0.08403129260534062,0.026814003162558123,-0.004203391955244551,0.05740929524986817,-0.058290456051598924,-0.12720761231955846,-0.022418241112405014,-0.08051621329337963,-0.09441953868069011,-0.011935145438807925,0.14574912211452384,0.022084378897763466,-0.06592702011170404,0.0,-0.07584017513871384,0.0,0.01498897155148999,-0.005033606084385632,-0.14264016083248374,0.059372769612731906,0.08316890864378171,0.052540213505015525,-0.17255226718199776,-0.08141678507711869,0.0,-0.03647442083153074,0.0021829879759317702,-0.07946609068811483
2019-05-31,0.026273740020197486,-0.048474545689128304,0.023127212512102743,0.022240700297322474,-0.057606048450914334,0.0,0.040763948470822264,-0.16807290534162145,-0.11572346261169898,0.03288703065693224,0.12949422894323148,-0.022067014096036838,0.14361905825890764,-0.0296662900186017,-0.004042276285088181,0.0812481635612266,-0.11999249512360624,0.0322638551540131,-0.034553065403386096,0.07893239135838308,0.03202061523901526,0.0,0.07543225849394813,-0.052307113027410944,-0.06198477748068909,0.0940896978320202,-0.0005380635511883234,-0.014937139666312382,0.08066559113504926,0.05096468256255369,0.08447467492212168,0.1088505289584003,0.08210124602576913,0.15173758812380217,0.0,0.05273643966335392,-0.06529966523479593,-0.019885263819337792,-0.2872984327788215,-0.001435498649926592,0.11571026953291334,0.01288782481494569,0.07809610619952946,-0.01207677460540443,-0.11088944853850242,-0.003492928971122203,-0.31998305120196885,0.005715527763671489,-0.12147041070373656,0.03502896297919736,-0.09837727457347144,-0.09449368472038161,-0.18300093728037398,-0.2850610432382936,0.11693768030384531,0.11549272768003391,0.004095952463790839,-0.12537299318885642,-0.042435335503736925,0.043522744572535244,0.00073256083938041,0.06962759765302673,0.09499263225332975,0.0,-0.04763760915597653,-0.049445649695257436,-0.11512699918403993,0.0,0.04051544510745272,-0.07648106649517813,0.013105891771249998,0.09195952959705983,0.2567837161200525,-0.23153532352242115,0.08340824293065713,0.041186454844187995,-0.1280180981105915,0.04594309684975448,0.1104063605364497,0.0272653444072887,0.05624684153450818,0.10757930364500894,-0.02979294258527826,-0.11673290894421137,-0.01122492230278324,-0.0689136561062079,-0.09598503423906019,-0.017642937043538975,0.14570588903827883,0.01919085878463616,-0.06672337243020114,0.0,-0.07397021615380794,0.0,0.01599799834571371,0.03133279437210052,-0.1666725009495324,0.07473382196843109,0.08396570625306915,0.1324778058792287,-0.17674605692380208,-0.05357704473609003,0.0,-0.02072521840104445,-0.022557363153020957,-0.08164123338464012
2019-06-30,0.11043443845186227,-0.007619781357636454,0.04106157605609903,0.041829755129357715,-0.03337533558732855,0.0,0.08526063656942158,-0.02046416308779429,-0.09871805353468552,0.06152872401849831,0.11456397512430365,-0.05088740357183083,0.12325105107673218,-0.00018249159612887533,0.07401476171245597,0.16109818803324327,-0.0708340466763621,0.06064178170343033,0.10547966052867801,0.13503127837656834,0.09515841412680051,0.0,0.07386197907802457,-0.03661508101285999,0.026688683731172894,0.1385427543409103,0.009602761616454032,0.0027027598930878804,0.08484502844774938,0.036846981499516845,0.09361017055767386,0.028290222060194242,0.08513008119716715,0.21791250525625105,0.0,0.03188891418814101,-0.08762013333043994,0.011713051134616383,-0.4142996357865925,0.06112540755158358,0.17143610347632793,0.06802836541044252,0.13857226051630123,0.005059821735019024,-0.14802540260048344,0.08836078705308378,-0.21205751823523789,-0.0006320056587245867,0.1233968112039997,0.09439591883186801,-0.1067569780736887,-0.05098903613730589,-0.09077191534092002,-0.3012036419863759,0.24360220408574842,0.1661630898118055,-0.008958455082477189,-0.07715460699696525,0.02282560779231245,0.08309665929875634,0.015759830246257208,0.019149346227485202,0.19673278171825007,0.0,-0.010878860561470551,-0.01009499104374505,-0.0426847775214235,0.0,0.05787630421106688,-0.045603587280008254,0.03015301071834594,0.15334049988537343,0.16544818872822162,-0.03125792043144763,0.08327224946601047,0.10643997603733843,-0.0616391362049506,0.08206880104457058,0.14586095806672372,0.044049554032186744,0.04552891618152716,0.11237867228653185,0.0743017908353043,-0.12279422665466976,0.01849442301564032,-0.044172009349413635,-0.07736224226288689,-0.004428984914912228,0.23042509682740694,-0.011662227788018058,-0.044011765856291206,0.0,-0.054005548605834036,0.0,0.019717411449213865,0.013285395072889802,-0.11092020647490189,0.08182782589502717,0.05204294234994755,0.21705078650033305,-0.18700299022692665,0.022105192810619456,0.0,-0.013416686575894683,-0.02777807156755116,-0.0908619577285583
2019-07-31,0.018233260445116486,-0.06340401102045098,-0.0007240593102776013,0.003245539140046917,-0.05244650812848531,0.0,0.08218282149713992,-0.03323972344680229,-0.042111768255201354,0.021580363910931356,0.1779110559277271,-0.08234793745556065,0.054161209181627465,-0.1559748572146267,0.067732664498071,0.08015880656441549,-0.08069941891984335,0.003381603845287965,0.07127221287988936,0.0707524866252445,-0.04218824407309508,0.0,-0.026614356216714458,-0.05205789920297569,-0.03011280583365001,0.0631261897604092,-0.002663477482797527,-0.009598544499880526,0.10230025951837407,0.014345849592927992,0.04039547312087072,0.04262560531598411,0.07984437113417472,0.21973676449917898,0.0,0.009267569425204444,-0.10511223026910932,-0.009516073147237368,-0.471143567698534,0.3549824281362126,0.01995442164178378,0.020709628960611966,0.0914860213567442,-0.01291495641537,-0.1738849781905425,0.06224631978813524,-0.24455712109916097,-0.06681646622622743,0.10388921814560692,0.04370838528654873,-0.1323473827603146,-0.05692934322822435,-0.13428277509486974,-0.2916453160805752,0.17790970241430112,0.21522088076004905,-0.07103293831792995,-0.08094077732630053,-0.015755868997390843,0.015728277859781356,-0.03210918648018542,-0.042233858336362604,0.1892912058522297,0.0,-0.020042130305793916,-0.02512171329696009,-0.06967129923814928,0.0,0.027969733768875946,-0.07511192137099379,0.011636348540266118,0.13663585612111961,0.11001560073367828,-0.03089364677353723,0.12520931102892696,0.06536519962883557,-0.042607973538838335,0.08906530337997667,0.10334830384717465,0.029081105846324146,-0.013227412130547553,0.06884282164832645,-0.022560250202041405,-0.1572520097750289,-0.02642896226854463,-0.06108107936589411,-0.1429832822187781,-0.010752970407949782,0.22891305709391352,0.015034224558234104,-0.013166443512191872,0.0,-0.1222684962455832,0.0,0.022146144382868105,-0.011022506143748388,-0.12027589348628229,0.0907263664539051,0.03390537310349932,0.08371574854978125,-0.20297525360378654,0.0317245095906402,0.0,-0.05672903453760736,-0.07310470392467061,-0.06762479521552674
2019-08-31,-0.0036573441998739853,-0.0773274016610611,-0.04078172248252296,-0.05052045089106381,-0.04854136866259609,0.0,0.06552642366663988,-0.010927740635413036,-0.08231071515461935,0.014751531351529287,0.18368286787720445,-0.09548056349748557,0.07607678491744918,-0.17586523032291485,0.06461860443631659,0.06918339415983565,-0.06430965310728075,-0.0034355734462308985,0.09153025395123679,0.05190310536230153,-0.04005741895235814,0.0,-0.02165810541732533,-0.04971186506065494,-0.030584952701421593,0.01793138004689285,-0.0045736247022932115,-0.00964537958423925,0.013531358693825483,0.029554361629742586,0.018640688251003637,0.012014001682165903,0.05105941622022142,0.21627193203491857,0.0,0.014564686582617071,-0.1068129664186663,0.01508239036965299,-0.4467772759278717,0.4123240196758455,0.008281529424315558,-0.007090042521393633,0.08110959987719783,-0.03960809917862344,-0.18430540184176897,0.04370926293497828,-0.23205607178148088,-0.04965435345002597,0.10359433654520137,0.008586114689801787,-0.17745188701640213,-0.07988853359695977,-0.1659891350460773,-0.2524108836834925,0.1471134576696539,0.22318588747136006,-0.07038635521775756,-0.09839165668232289,-0.015415463886799485,-0.003079297309987364,-0.04105797818263699,-0.06354963231489837,0.1915301677770765,0.0,0.0006086819478812316,-0.028456516819615956,-0.06561603288179332,0.0,-0.0045613320886461195,-0.11621199076642341,-0.013469443527141117,0.1343579567585664,0.0802368842232492,-0.04537351666993635,0.09417339219765382,0.03309650655450724,-0.03317341239191263,0.09327423623831763,0.06981915353370306,0.01023817209833034,-0.020690345156713065,0.05298003754670683,-0.03012914341503235,-0.18793300763341794,-0.05005208873324052,-0.08601864514307596,-0.15572969219285554,-0.008672676114060227,0.23592152457688442,0.03628715075392097,0.023174688983042098,0.0,-0.1420558751715367,0.0,0.021127483963996725,-0.04605367493553712,-0.12638264822534023,0.0807214437415309,0.01286281245421144,0.05900576710468164,-0.17278741948656517,0.024679637731172262,0.0,-0.12087670096360259,-0.07492370398547249,-0.07203790287598125
2019-09-30,-0.004903253029614668,-0.07443302773747269,-0.024655655499133004,-0.056213637349631154,-0.056546609952661,0.0,0.08186989816323915,-0.0029511277379309364,-0.062362770187643454,0.02193948058880054,0.17387924480298844,-0.05288625402320439,0.12393922062063814,-0.16518766199358142,0.04784547417156823,0.07454779149877501,-0.050374954307555585,0.0028090846710693233,0.08733333723330537,0.07892555188361265,-0.013098929560742073,0.0,-0.017522124956869313,-0.009601800664671867,-0.010451283100298903,0.004728964554398942,-0.0056866568510916685,-0.015330215523415638,0.06411891075687348,0.042269167639602825,0.03723737149459719,0.029199924358596016,0.05910153748642622,0.21002110558174836,0.0641960477798893,0.028883920273463936,-0.07992667693952041,0.028985326194557064,-0.47033232799034436,0.40914555152091425,-0.003406797477070126,0.012854731440882327,0.07471559278490847,-0.04699927164199143,-0.13523773982905096,0.045718137314979895,-0.22160727293088187,-0.06024004814049193,0.06444530772375986,0.021114857438855012,-0.14842564205931696,-0.06410248386524617,-0.17750446339631623,-0.2745956400875317,0.15756551865803237,0.17537970809926043,-0.09108954155721033,-0.0999718799377878,-0.018155196361483716,-0.011350777886274761,-0.020368882048861572,-0.08386245144819156,0.1777485205036703,0.0,-0.014297911688351119,-0.02679388034594898,-0.06732667046309176,0.0,0.02106714403650503,-0.07716305882668091,-0.023229274879431903,0.1341955867610249,0.06468034244014749,-0.052301764699578035,0.07951564625774159,0.023332664095085272,-0.046842512715048884,0.07726032624090719,0.0692830523948258,-0.004974428579347476,-0.023795095750320128,0.06325656812123696,-0.02190530034188357,-0.16810732124029953,-0.042230694191207375,-0.08164763254648522,-0.15733341293493447,-0.007861360638266878,0.23580649282930885,0.08531858614104396,0.029529547192361925,0.0,-0.13427312717029255,0.0,0.019308594254935224,-0.016808833240883,-0.1390100915379623,0.09451658587756631,0.033131745639389906,0.07240074971934679,-0.16367131013424874,0.027457344991709584,0.0,-0.10159978259989362,-0.06519057229592805,-0.04252650254056038
2019-10-31,-0.006191118619713214,-0.08040360584243375,-0.03883166019984783,-0.07227092239361793,-0.04178469731040025,0.0,0.08149850794124254,0.013722091809931732,-0.09500110859544937,0.011047377779627342,0.162475068951801,-0.04097222944821918,0.09696481932702455,-0.17168055464097012,0.046372852809725765,0.05416712495950887,-0.044046379273292316,-0.012479004199882692,0.05857992029434682,0.045402209803494346,-0.042385356103408996,0.0,-0.04169335492295588,-0.014761773092959521,-0.011989536494361845,-0.021071224755008253,-0.010322019927729681,-0.02565594225753022,0.0572488281445859,0.04206508900759572,0.023204571542293034,0.024955464232228747,0.04037253519272817,0.2270313333850052,0.05894439071240225,0.03795760509859525,-0.07808033472621836,-0.0175552524787363,-0.4621184017869873,0.3935576149307263,-0.016799914410489135,-0.010735732324872075,0.06091048462179257,-0.053991336464221204,-0.13988825035376135,0.03202518771647672,-0.24198440657501852,-0.07546777785390243,0.07721930045592515,0.01583891283914017,-0.1475742989434517,-0.07969400175320149,-0.12712067077904973,-0.32557186607501887,0.11522532991992904,0.1753359661579319,-0.09197353533277924,-0.12236908893177864,-0.023878708599064685,-0.028059183179834822,-0.029585216764638426,-0.09127004880071363,0.15898942510864142,0.0,-0.012455291806355986,-0.007552887472569381,-0.0977020595595557,0.0,0.0025527563836367576,-0.10408408007147094,-0.03362734887885899,0.12946565050347178,0.030358148546354442,-0.06837932077196833,0.07748137392669358,0.00731412401468777,-0.07283843443037223,0.06203872031730259,0.04188283864333042,0.005689369229119182,-0.03352117377620839,0.05656918171719239,-0.033632252080056435,-0.19701166204930376,-0.049834268781050996,-0.12257437841421763,-0.16474707555945886,-0.014839195267465539,0.24475375065491198,0.05356579118670342,0.019594016014930375,0.0,-0.17153524824042626,0.0,0.02061370847669301,-0.035323330887870666,-0.13250307171768208,0.07555008500188282,0.011999359238714981,0.0268604636987895,-0.18080231592849375,-0.0005816366800273642,0.0,-0.08867794142479088,-0.07003743068248028,-0.05420853873349321
2019-11-30,-0.028263615619335547,-0.1067269088286999,-0.04677763671221121,-0.07209258831249479,-0.036985247387331346,0.0,0.0656820659626193,0.00423406993959091,-0.12000597394395363,0.020470056335102082,0.13606155064454947,-0.04704992234913971,0.08678369240695184,-0.174662326521625,0.020119863110754005,0.04764772928544811,-0.06835287828921288,-0.02751214798921135,0.03767556320805899,0.04050672379780483,-0.03624468776170375,0.0,-0.04535187983516176,-0.029913920129359187,-0.04517557019069092,-0.025174188786233252,-0.020730628762772894,-0.03832982331748705,0.055539823030050645,0.03418554896569067,0.011763518206277227,0.044710990105442106,0.017339124753121195,0.19695529576765694,0.14339817819635797,0.016772307998400012,-0.08191677653573129,-0.05846790831134545,-0.4041522559760943,0.36321207213790296,-0.03224159292679256,-0.002133322216359205,0.05302017743346514,-0.10293765093315443,-0.09699672511562511,0.02132055456661232,-0.21671341500448457,-0.1000585251694598,0.057001476389767415,0.007336414198330466,-0.1345556446617314,-0.08002528810096543,-0.13709469315912548,-0.2932417530740228,0.09993425610407869,0.15608152336188236,-0.12552022111590622,-0.1266563935023014,-0.03023627816489924,-0.04503048991865438,-0.0304130948477774,-0.11738881611370504,0.12879397907121892,0.0,-0.018750737758116722,-0.010606124604533779,-0.07884845676254053,0.0,-0.01862742374169435,-0.11545268879471077,-0.03853081415956211,0.09934058378864716,-0.00498831734604524,-0.05316426049772047,0.04983252319864585,0.007211309196976726,-0.06444694235824083,0.05730894676695231,0.01233188135235382,0.010348177106483891,-0.054330655295574105,0.041535934496004616,-0.04688572051673911,-0.18194616609346453,-0.04641899178120479,-0.11533730627156902,-0.1671240070255019,-0.01640624279152767,0.2275526498682125,0.06301087033513457,0.028586469766917477,0.0,-0.19630064382960108,0.0,0.02013013703288038,-0.048853740077097405,-0.12399672113413182,0.07615814037537405,-0.005661279378925913,0.024968873837183755,-0.15426252787685515,-7.825050151394342e-05,0.0,-0.09875478304323984,-0.06521981352999381,-0.06380171939604415
