Date,ABDN.L,ABN.AS,ACA.PA,AGN.AS,AJB.L,ALLFG.AS,ALV.DE,ASHM.L,AT1.DE,AV.L,AZM.MI,BALD-B.ST,BAMI.MI,BARC.L,BBOX.L,BBVA.MC,BEZ.L,BLND.L,BMED.MI,BNP.PA,BPE.MI,BPT.L,CABK.MC,CAST.ST,CBG.L,CBK.DE,CHRY.L,COL.MC,CORE-B.ST,CREI.L,CS.PA,CSN.L,DBK.DE,EMG.L,EQT.ST,ESP.L,FABG.ST,FBK.MI,FCH.L,FOXT.L,G.MI,GLE.PA,GPE.L,GRI.L,GROW.L,HSBA.L,HSX.L,ICG.L,III.L,INGA.AS,INTRUM.ST,INVE-B.ST,INVP.L,IPO.L,ISP.MI,IWG.L,JUP.L,KINV-B.ST,LAND.L,LGEN.L,LI.PA,LLOY.L,LMP.L,LOGI-B.ST,LSEG.L,MAP.MC,MRL.MC,N91.L,NDA-FI.HE,NDA-SE.ST,NN.AS,NRR.L,NWG.L,OSB.L,PCTN.L,PHNX.L,PHP.L,PRSR.L,PRU.L,QLT.L,SAB.MC,SAN.MC,SDR.L,SEB-A.ST,SGRO.L,SHB-A.ST,SHC.L,SOHO.L,SRE.L,SREI.L,SREN.SW,SSIT.L,STJ.L,STOR-B.ST,SUPR.L,SWED-A.ST,TCAP.L,THRL.L,UBSG.SW,UCG.MI,UNI.MC,UTG.L,VEFAB.ST,VNA.DE,WALL-B.ST,YCA.L
2019-02-28,-0.11692819130759854,-0.036993134243382464,-0.06758010710337152,-0.18636991297852368,0.03579158889413585,0.0,0.042938562143011276,0.0879035538704225,0.2740610360551804,-0.017998453006290396,0.0331217868100083,0.07749551793797399,-0.11687020141104768,-0.15607075574116502,0.00984838466570586,-0.0407473114781651,0.004784845840798052,0.015183387466685957,-0.0010709115518071216,-0.03959815334962636,0.04477185792071172,0.0,-0.05535417574624749,0.07596879084141825,-0.019220029002031597,-0.1026759075048255,0.0,0.0016067263213652523,-0.15337863769806842,0.12135762680330393,-0.14139058638808893,-0.15564392216752967,0.11773840660358775,-0.0008824537000789723,0.0,0.031165291491532146,0.09453858915928304,-0.14478636596936292,0.059502296791464335,0.1934087396010881,-0.05992184894051077,-0.03569656728544248,0.012083580060165744,0.03360817162621015,0.04256946484545286,-0.10443158922622625,-0.08418666554829397,-0.07482389167578118,-0.026169602319641064,-0.04796767480047304,-0.15487884401958446,0.021471928964041535,-0.22795140001455771,-0.04622227997534137,-0.07102860009061569,-0.42381820459696323,-0.04401346925960259,-0.11413477227574348,0.1029038960294417,-0.1282533122820752,0.008268734872906094,-0.09416258732485049,0.07509428040773457,0.0,-0.03485137537078402,-0.0052848405221595125,0.06775862970259589,0.0,-0.03136495958598915,-0.03038324488382741,-0.10914640409304566,-0.027912114861911738,-0.28091695041957754,0.055344566647479665,-0.02541427052250764,-0.042009063486176085,0.0007360690319730273,-0.025580907993955217,-0.13954715197439604,-0.06564381757494948,0.08151910787957871,-0.09511184203283946,-0.07536612880618968,0.07217744019372668,-0.054157640658215,0.030341962964403134,0.09419459485135596,-0.003898922375444199,0.058576902743601514,-0.10551685840169366,0.010747454680189839,0.0,-0.05399175482118457,0.0,-0.01772097185817658,0.004295086713191325,-0.08030656589648932,0.03639213030885529,-0.037383295517414115,-0.1706066050153918,-0.05938796870178646,0.04533864589623374,0.0,0.1010257028952611,0.05058742334989165,0.034056698264036046
2019-03-31,-0.1444877258565966,-0.044678765890223064,-0.08503267205799167,-0.20069610429763432,0.007522554429060524,0.0,0.027200063250548502,0.06287717769637755,0.2987944435733011,-0.0411780864602207,0.028749708921537137,0.08523910575303242,-0.17210318684497236,-0.1779363588528834,0.010424741279228485,-0.0684824039881595,-0.003151160044968959,-0.005993368595653342,0.010240431228743033,-0.0634809889632699,0.019821486272966843,0.0,-0.07936048636686918,0.07309085554106096,-0.020137338219446382,-0.1066640640855743,0.0,-0.02326559088544817,-0.14929188341338967,0.12640939880371363,-0.14768710260866222,-0.07952955126902486,0.09967190445356314,-0.05976582871777111,0.0,0.035014319342165874,0.10010240072334121,-0.15539590485208554,0.052187347203973444,0.18996708963643857,-0.07479833640138964,-0.058912252013423407,0.006764442481105873,0.03666534003475029,0.019805322282681746,-0.11809235097891257,-0.07868272471731608,-0.07455628156596916,-0.047504819764694395,-0.08082764824078485,-0.16466281638465913,0.015103053441923572,-0.23589575195473925,-0.02968754847718391,-0.06759183558375038,-0.4395780447128885,-0.10189775526028508,-0.1283698159669375,0.10364131299404863,-0.1380983960752477,0.007752269643611302,-0.09836381185139434,0.05634805139609039,0.0,-0.044969037423628094,-0.03550948612526948,0.05066181479502202,0.0,-0.018349540815980316,0.08859344355754092,-0.14094303107393125,-0.04161941858929881,-0.2821351962661681,0.04036947051502973,-0.011141624705325363,-0.06087676377781851,-0.008476256732384786,-0.023496780485708958,-0.14846359188550215,-0.09622496172906672,0.029781285677594714,-0.13097507194442815,-0.11048656898982796,0.072841974211964,-0.06517646204592725,0.03506992043670526,0.09281286527226287,0.013868318946037878,0.06753238490506527,-0.10539047081560744,0.006615454154142969,0.0,-0.07235176191261077,0.0,-0.01774472275767601,-0.02957431883670404,-0.09345933330658372,0.06764596142957029,-0.0715883139538464,-0.20517326823564835,-0.05640223553139555,0.02197897161777411,0.0,0.09676675484359087,0.04283294114439698,0.02847617238982669
2019-04-30,-0.12034573974950036,-0.018375171859907596,-0.02095576253606222,-0.14143064326160734,0.0023120919414406638,0.0,0.07657496996867172,0.08509963636549829,0.31761484620035,-0.024085843946730627,0.038978323400439815,0.05027359465072523,-0.11567848666890335,-0.15349169074493604,0.027267817178545664,0.028647690164879225,0.0015070703649715522,0.017122847159321393,0.0076150115745736435,0.008657163998090795,0.09149148222176168,0.0,0.007707310721985272,0.11197307701900189,0.023713587330228644,-0.05085680107346176,0.0,0.013697636522311811,-0.14342686679795572,0.14486866454328812,-0.07889943894681455,-0.015388367808562592,0.20499896861911654,-0.04252605582426501,0.0,0.03225328153583154,0.11588471065821249,-0.11468849388668588,0.05132126663828156,0.2188055374875073,-0.027450480763836504,0.017566979078337288,0.04671383311684748,0.03910043625071405,0.02216692447602828,-0.07043899281637986,-0.05234854100892336,-0.02893185469261558,-0.019786947455910392,-0.017921288527678478,-0.17648652096265735,0.08157227748275483,-0.20679265360286725,-0.005567973178729896,-0.020659047594375455,-0.4324011334889131,-0.08038062165778054,-0.05095007782187207,0.1403812702516547,-0.11518364652012172,0.02304055149528975,-0.07196948046466232,0.0727755137379308,0.0,-0.017852716333352933,0.02690132776219948,0.05645568697040535,0.0,0.050579898890938696,0.16747101980652204,-0.12737491329196504,-0.06444472999613457,-0.17938015193267207,0.12342430807363683,-0.048637038664201285,-0.043425800194782746,-0.03217014566434605,-0.027124271672880628,-0.12615175870047377,-0.11093828858683283,0.08843387102635726,-0.04016063132567321,-0.0764443451235523,0.13671468020565264,-0.04142233667894163,0.07934592092660152,0.12982215000290448,0.012629024570783173,0.033675921831969886,-0.1061074477904732,0.0776665081495812,0.0,-0.0332516829607541,0.0,-0.01892162283620897,0.00017545407372109023,-0.032627699305971494,0.06177156510882568,-0.0640162495612347,-0.12308322257008474,-0.05399046573375717,0.014498128721156675,0.0,0.14139264936084978,0.05670987575871802,0.04349610111903349
2019-05-31,-0.12128065585597775,-0.03345571184454447,-0.0258433517417799,-0.13427574664515335,0.015259067437174721,0.0,0.08359755270199282,0.08153716390234067,0.3248858608697093,-0.03764396912064719,-0.0009543379878488578,0.05220493252695574,-0.24577056622989218,-0.17429994514601913,0.01785304673188343,0.033972898187848016,-0.0037416760595864462,-0.02825992765545709,0.008254397807184663,0.0005684317925098992,0.01500405301398328,0.0,0.013199681733133753,0.10030426342850246,0.02260068195365142,-0.06146693578560309,0.008160875228776947,0.011210133633477816,-0.2089451812362997,0.15405245924775735,-0.09106438709576681,0.0148545849692919,0.18847371343946662,-0.09578509807929658,0.0,0.014698660004807778,0.09909060377381948,-0.14569196983919339,0.08867333949013129,0.2222510327604272,-0.04346425133758032,0.00843800761457299,-0.0019419286681730819,0.051846447718711754,0.016950891166689047,-0.06876164015855951,-0.013380152083363461,-0.03060237740699073,0.023065643978768605,-0.042335106515910194,-0.16419295081993338,0.0995533826316892,-0.24267008277843907,0.08264881038560389,-0.05510698805375824,-0.45907674250693625,-0.08495183362808907,-0.0430730786512782,0.1112608209390611,-0.10950121889550804,-0.002030467753964986,-0.07814439936603296,0.061359388601226306,0.0,-0.014499168391504474,-0.010105209306830386,0.09299012560733741,0.0,0.05232375275505792,0.17722116899773777,-0.0776011765878662,-0.05452491846440365,-0.21012886418859075,0.15794149750368258,-0.043021329778786796,-0.055909165399774224,-0.019227364967985258,-0.02980643318488097,-0.12482678240429751,-0.10116873103008146,0.05236155607623591,-0.06900317278195853,-0.08941055336784723,0.1403541739869457,-0.05254192822653066,0.08677111340345309,0.11009253636176636,0.02062772493813115,0.034848885487999116,-0.103902370932284,0.08080062342932018,0.0,-0.016693212525780102,0.0,-0.02007538148193522,-0.025186031193195024,-0.010676818066083785,0.043430405908159705,-0.05082109421464743,-0.19510626454464922,-0.01680057295895883,-0.0049505105764157675,0.0,0.10921727000069471,0.08511609269480365,0.08282462026318269
2019-06-30,-0.14074252573149984,-0.04226468184087927,-0.030240533610477086,-0.13888354090670085,0.00341526842824931,0.0,0.07413627733291893,0.05233702870797305,0.3212890453226088,-0.044300095977350795,0.0013106448623484215,0.05747343461514174,-0.2393871292275105,-0.18051644733613254,0.0017577363119991724,0.01834556733816567,-0.015266463015778275,-0.03719979686620288,-0.017783837334539237,-0.01148197784031553,0.00661025092011501,0.0,0.01184365887411809,0.09794679206652306,0.007401222465331661,-0.07376078415911065,0.005374156252070125,0.003231101754056321,-0.2095226307284064,0.15690018077664897,-0.09290111346699123,0.029399948479382515,0.1811200852663312,-0.10655929998633107,0.0,0.01855999930565836,0.10508506586269946,-0.15503571417103404,0.1201919527384737,0.2157654087512424,-0.053180074536413054,-0.003949867715047489,-0.012950809620781323,0.04745317588405021,0.021176106473533976,-0.08659598391122116,-0.03694498129577671,-0.031162735975657614,-0.0236907009395007,-0.053360464730925074,-0.16586454376123508,0.09072428957777834,-0.26323595791087856,0.0844375584062382,-0.07848833847552508,-0.467299265412797,-0.07964752419640238,-0.0521128089106432,0.09577570970335539,-0.11712333031582345,-0.008759867344972899,-0.06850227764550383,0.03732353856983252,0.0,-0.022527475965908345,-0.01704800893390141,0.0750752567768281,0.0,0.05066918421260057,0.17100894377836368,-0.08265081586515796,-0.06617008717536844,-0.19359961158095937,0.11825261703899519,-0.04465744937174597,-0.06989992158665646,-0.03248497106884945,-0.040557224533790126,-0.1334384179112921,-0.10510008895704975,0.052335704957498466,-0.07173472579347154,-0.10803784015986494,0.14258741677842857,-0.06037929390677252,0.08331717539423777,0.11125811103280678,0.018025037832454648,0.018793455579289797,-0.10215222404423568,0.07501728606390251,0.0,-0.02356761036860687,0.0,-0.020732397501346617,-0.021203560479812256,-0.021878096588024504,0.042745444622252875,-0.04465065012533893,-0.21141934331030443,-0.01860371519174374,-0.022391588982191,0.0,0.10717656970437979,0.08780078217673623,0.0860938478265158
2019-07-31,-0.09976730538534484,-0.01675085535186977,-0.0010264316883876225,-0.11294911169679521,0.0031750277845555633,0.0,0.07924114576957521,0.0566094750083629,0.2825545911021657,-0.026563941591881426,-0.023793767718085848,0.06574399285699889,-0.2014044819160128,-0.10462523528308645,-0.005531738102237928,0.058472527507380745,-0.014414242113052311,-0.028559298103277564,-0.0004061445267794627,0.03180738777083916,0.07582121221184464,0.0,0.0635794607468187,0.10494707993024438,0.031385035297379536,-0.03202426601570296,0.004476834933561286,0.008255383661403288,-0.21977833968471752,0.16153598714426526,-0.06750883508602727,0.01857801553790922,0.19479096840245322,-0.10070555246419913,0.0,0.023974967159273605,0.1120813208797192,-0.14053861339972537,0.14228549563427764,0.06104752912142414,0.029197111201434835,0.025244705863154183,-0.0015662175696873892,0.03780798515524645,0.023854372641077357,-0.07896329694228398,-0.02420532136082,-0.013841297418708492,-0.023192380718079095,-0.027651426640020422,-0.14878006079047645,0.09486324485465292,-0.24428981223758592,0.09476487123869569,-0.04546163447104881,-0.4895501003485965,-0.060921314026881244,-0.04651309326840142,0.09637512494430722,-0.08809514990104188,0.005274971281648598,-0.049530636791929,0.029361343611930157,0.0,-0.008705884663403746,-0.006975524387356661,0.08883283518664167,0.0,0.07103325810236233,0.1956728478103394,-0.0702351528221399,-0.08239069137990834,-0.17316230970579324,0.11706026893096819,-0.06879112884910757,-0.05737673907998074,-0.04951988107503612,-0.04539219304227232,-0.1124110193632803,-0.1044889861714863,0.08063881961582514,-0.050518267194570185,-0.06924206236626493,0.16068162970664512,-0.05121232753601701,0.09368994462988854,0.11811899813791849,0.020066204133504816,0.010414702980713356,-0.12666607188484152,0.0640318208207267,0.0,-0.013937994170496779,0.0,-0.021934749295292835,-0.008920227759591247,-0.01261424206718785,0.021976137808802018,-0.04127636298737272,-0.14403757372184392,-0.012063232974455246,-0.04138025324606362,0.0,0.1270835888782294,0.1062816706011933,0.08744862982059398
2019-08-31,-0.0759588465678923,-0.0013548470871443162,0.04274418649367015,-0.05434333700152928,-0.0013207785399888677,0.0,0.0976765605479,0.03261051603914777,0.3268221142863142,-0.019456080511839818,-0.03100158665348217,0.08111031562504001,-0.2280551652990318,-0.08350096533706027,-0.0016806489098290245,0.07050126319863119,-0.03279281970574824,-0.020928002511345863,-0.023070885869214935,0.05265022454497433,0.07263083745117774,0.0,0.057098886148950784,0.10282282119956909,0.031798983424689314,0.0170301543468667,0.0067035804713720185,0.008232588224756796,-0.11822565043600927,0.14350077537397413,-0.044308446802569644,0.05221583471427771,0.22546024885901197,-0.09720442998230346,0.0,0.017792363358531633,0.11411853013627628,-0.16905435562521284,0.11406290066655575,-0.0029209801556212556,0.041661310882240565,0.05578983173482799,0.00985062952341291,0.06799153699664715,0.03575259658038482,-0.05872106213247573,-0.03770672405417223,-0.03223346543967388,-0.022064891605179174,0.011072234249393902,-0.09701228706334755,0.12105899705276207,-0.20745395594533383,0.05071610868435479,-0.013173008526865385,-0.4970155646305322,-0.06175069140224556,-0.02629128739712097,0.09597793718289747,-0.06718186640034242,0.01571650021987634,-0.02602444145971109,0.027175773536578005,0.0,-0.031204318219393228,-0.004638805117868485,0.08448236550281982,0.0,0.10614091450462748,0.24011219691621818,-0.042737910014018235,-0.07963452081717898,-0.1395698507705464,0.13530222778928636,-0.03562073970975141,-0.02137549904391846,-0.059732329829384596,-0.05009449340517406,-0.07453777897579648,-0.0831486967409031,0.088643195302638,-0.03379760158286401,-0.06132331540610822,0.1944810944834655,-0.025027917171119185,0.12150990023234613,0.1318400988297468,0.0176839091780506,0.0026315939510182657,-0.15116368598971827,0.02167206655853886,0.0,0.008125058761488405,0.0,-0.020733030474887615,0.029625965638752014,-0.00571122182328284,0.03372049228993052,-0.018667628504288727,-0.11852606764895789,-0.046330378551629844,-0.03422702523285064,0.0,0.20068065464049523,0.10860312318377172,0.0928143740397831
2019-09-30,-0.07522053706234862,-0.0030701303763538464,0.0324749265113672,-0.05077603196351452,0.003850372093189093,0.0,0.0871884613496241,0.02673668165056823,0.3134145147020897,-0.024396430670108927,-0.0248592548158242,0.052846161613789196,-0.2579507782487552,-0.09015150109923115,0.00908363320502354,0.06738561554235294,-0.04226626241885522,-0.024896383038676508,-0.0202259765042365,0.035278913026987796,0.05602988216692338,0.0,0.05488155140066314,0.07614160755549647,0.018353550921755803,0.025398662964704825,0.007491430850396941,0.011907387548150199,-0.1515341301652417,0.13523777302401802,-0.056107332575745725,0.040903764671896686,0.22235807786798006,-0.09330157974928059,-0.04203860504157267,0.008300781639125971,0.09643743644009023,-0.17839246217985383,0.12942892670141853,-0.0008801485627853434,0.048936683553374556,0.0427014975252903,0.014089896114947473,0.07273199708088936,0.0034350174380238033,-0.05992513688558605,-0.044845088947392836,-0.025005275076436073,0.0037144182372494533,0.0032887521667735505,-0.11570448485577829,0.11081758305326007,-0.20013047991038668,0.0640498868604738,-0.019427022641117647,-0.4661686756039066,-0.048513249256183624,-0.025119302083487463,0.09823344670781714,-0.06172440955307011,0.002240034270161232,-0.013069423039215392,0.03599249121360719,0.0,-0.021916116886863853,-0.004861422518406846,0.08598413971672558,0.0,0.0895649851035305,0.21500175723440293,-0.03635997912147683,-0.07963936519856102,-0.1290187315697174,0.13860850247498968,-0.026100460253470993,-0.01509083578701658,-0.05075336907597186,-0.03959613839376534,-0.07475351611216242,-0.07305775323489605,0.09121549665307037,-0.04045492517703596,-0.06677340662902426,0.18178476719183173,-0.029683779672019406,0.11881875603812503,0.1325800299934397,0.01727626820933511,0.0026476909523965864,-0.18313815802770791,0.017756914548347078,0.0,0.0026439330385394574,0.0,-0.01953219136417557,0.010531365606820754,0.002028366419496986,0.024672054601844608,-0.03148075592619444,-0.12665252879009864,-0.05230689862495795,-0.035944320978626834,0.0,0.18787989919622058,0.10205912218443704,0.07342980033621559
2019-10-31,-0.07657070952482639,0.004013526974683,0.05965463854613478,-0.03104845906064005,-0.04049537258152661,0.0,0.08199949161471029,-0.018623732525874848,0.37366758399186195,-0.005067467587037808,-0.014309040154804803,0.02141228406329921,-0.20032404313330587,-0.07630840961851104,0.004365769355904173,0.10235564024311358,-0.06392803981363854,-0.0008387694856235237,0.03346642429716922,0.09768827156564205,0.1140460602984685,0.0,0.11469634640155017,0.0789759191150999,0.01914954514065275,0.06877001698210114,0.015926342347704986,0.028360899915541436,-0.12581697426011176,0.1308048356496816,-0.03412084661369817,0.0368126713128346,0.2441242442192133,-0.1366757868558502,-0.027949245210064276,-0.014993498839136218,0.088628389547638,-0.09713327342051836,0.08233404274139125,0.01059915018554114,0.070715025763582,0.08166430725119606,0.03652261487952915,0.07666606795342287,0.004090527893623221,-0.03747986375932043,-0.008409479808428731,-0.001643699858518673,-0.02340128435002796,0.013613761532666146,-0.12417261150307762,0.1315030227674745,-0.29050049357115487,0.15693213535776757,0.060262122083311026,-0.4696209225228529,-0.05354824890288824,0.0060851726804938,0.1041186932605551,-0.02714435874131587,0.017284019890057123,-0.004787154163821958,0.06363581517248813,0.0,-0.037739686102601325,-0.0677884834945926,0.13973285753628456,0.0,0.12151022723409644,0.26281604312269985,-0.024289581097328292,-0.07448036769193783,-0.0655108260648101,0.15968807270015584,-0.027048741437860704,0.018774730933161572,-0.004553818433007948,0.016534134063223974,-0.029523023158846914,-0.09097744149343481,0.09566643197034574,-0.047341333420609887,-0.045083232673629445,0.22860845888360584,-0.02195224859814586,0.1875799520771435,0.13591182588577247,0.03192462232910797,-0.01742584549910131,-0.1368981193357734,0.03202355069405961,0.0,0.07570402047246491,0.0,-0.021784192159478025,0.0468245882146895,-0.015873019041968514,0.05810320436582875,0.007154320840564641,-0.043051445276621414,-0.013871655327566866,0.010832678242000904,0.0,0.16185677605360643,0.10345478021642293,0.07534913338944302
2019-11-30,-0.07989813852477912,0.020789877681397055,0.06106162566851153,-0.0256574529037695,-0.04062652384610852,0.0,0.08017974007278575,-0.025283479116549774,0.37200664206239353,-0.011707880818224119,-0.0017193941408208957,0.015352412759966565,-0.1719630444396424,-0.06783986719417426,0.0028486465536605443,0.10855922438133432,-0.07184906176739887,-0.010842708537400686,0.03923000947117153,0.10410085747675396,0.12440541677985452,0.0,0.1197351594007808,0.0806036589418078,0.017726374214144993,0.08712960315382923,0.016405541377473992,0.02034523110856952,-0.13042843454060782,0.1305856981642668,-0.028399387973682286,0.04423162489064986,0.2575290699982535,-0.1559324171122183,-0.030348899027384517,-0.009380297094310503,0.08853754392912194,-0.08525719904148304,0.08383308442935702,0.02400672479859689,0.08553292284481245,0.0934235184361859,0.037557998337492404,0.07849297818534964,0.0008622402221975245,-0.03274041701781333,-0.01449001749345906,-0.019201018184432563,-0.007160357107454732,0.026223570859969732,-0.131592584049804,0.13613374105126963,-0.2897106910613263,0.14373380469437563,0.07981793367258694,-0.4705366157811667,-0.0603324655693107,0.009452141374049258,0.10067435280690762,-0.034483153479301865,0.01316692870898521,0.0006491633821968934,0.05112118092090823,0.0,-0.04463641277877715,-0.06428992987736636,0.13795516158756282,0.0,0.13170408151558416,0.2767432053000051,-0.024399034590995468,-0.07425303566900246,-0.07369904716583175,0.14799613241019682,-0.03445089829072806,0.012278524900160903,-0.004198524007757358,0.015960749719201882,-0.027993932104719423,-0.08905662734020724,0.11001040368823688,-0.039721510704676714,-0.05046356004486203,0.2363982373799024,-0.02481668216104588,0.2029262571595083,0.13258864854478333,0.03312084742423928,-0.02145672675326442,-0.14361598645531035,0.03599235582340622,0.0,0.07214965915050228,0.0,-0.02188926009383426,0.051575484560876364,-0.009795453127938059,0.048903354478825614,0.023372067247331353,-0.01411591769930658,-0.01573963596198622,0.0052137564016438084,0.0,0.15301099743837512,0.09358259671410368,0.07322237754240024
2019-12-31,-0.06408157394380971,0.028039604101309807,0.0491002862900538,-0.025144616108577815,-0.03936744664823082,0.0,0.07686325914208915,-0.014362336149562008,0.3740475464626888,-0.007541469857916607,0.002464726032208195,-0.011370038749219866,-0.1727218883710623,-0.08718955211052054,-0.012156051691799959,0.11965347774903554,-0.07768776825286584,-0.011329407937566868,0.04866823179703367,0.08725027548180692,0.11897294108245228,0.0,0.12738369018144524,0.06983544903142483,0.022011054618979273,0.06874701296634309,0.028410388895018724,0.033699555195144074,-0.11081823566925446,0.1181491434662849,-0.028991385666661398,0.03294521892072717,0.23592590896885351,-0.15548254919676435,-0.015413472906402492,-0.011814103437755017,0.07718992742691803,-0.07527072396943955,0.07857854534873204,8.95872485929261e-05,0.08402376834933155,0.07967448597274643,0.025901960283853893,0.05279682578966713,0.02766404604224746,-0.03628671512509428,-0.016316802954675753,-0.005306767981780203,-0.008758578879286695,0.017598840120779446,-0.13659623571607532,0.14139311113646819,-0.2987934100123874,0.10127796055469113,0.07920845262490972,-0.4304350727981203,-0.06170216852016905,0.01886325791888491,0.09109572133912605,-0.012025854120541583,-0.001810271811652382,0.002037309992810904,0.04331750347146476,0.0,-0.0757650093776232,-0.056878395686414174,0.14458094239836977,0.0,0.13148102213240156,0.26821812844129644,-0.018795315018092437,-0.04855172502880102,-0.0660593094380376,0.11677536931283033,-0.0438964536741965,0.01488353976340361,-0.029151293230189224,-0.0071860479331157315,-0.04141950689605091,-0.11198342413676439,0.1145278246088313,-0.04097868217651945,-0.04921589181350766,0.22279775688261516,-0.027541761733901014,0.19888633611074658,0.09328934697118615,0.07118567940109595,-0.03703014573077064,-0.09424284882139707,0.0377419837398069,0.0,0.06162605288548719,0.0,-0.020495739274679292,0.04825275534666297,-0.0517640213123656,0.028978751759354562,0.03022696170636364,-0.02355559129293794,-0.03787407344929633,-0.005291629668466042,0.0,0.14312660282306588,0.07978042314874242,0.05947973230308236
2020-01-31,-0.06793119403156925,0.039414811770017405,0.04928045179517376,-0.01940711972417821,-0.040484629340661,0.0,0.09135569899959871,-0.03143146715175315,0.351143530113307,-0.0013124480474622302,0.010022255594904078,-0.017574573910048824,-0.13331098133080585,-0.07833553161622311,-0.014277572569062773,0.1250492622908618,-0.0816931632090881,-0.020082708255507165,0.043557376892724806,0.10218585174880811,0.13185520020943864,0.0,0.13710928987416376,0.06377645262986847,0.00860425554351961,0.07607069045008216,0.02978976578592797,0.021650070245947166,-0.10572826726255184,0.11831414403656315,-0.020994597735689645,0.04078736474820169,0.2451888023089384,-0.16795414888459187,-0.012818791442759998,-0.01566475874921434,0.0650373181236292,-0.06614323935908051,0.077384933267279,0.029319320482007027,0.09550029140361037,0.10899472420243364,0.021727175090583403,0.03537505599324416,0.032778883066290836,-0.036742289181031375,-0.01631520050740514,-0.00838395502873019,-0.02221418864687016,0.022162727337780387,-0.10919801386727425,0.15215323939325218,-0.3121117655497036,0.11758003186606324,0.08810903676659258,-0.43605145251074073,-0.07274145856265671,0.032156644117845364,0.08328735622392926,0.005607572914576569,-0.012941761655902656,-0.005646071921150866,0.03764367929498133,0.0,-0.09721570833723173,-0.056380176218837,0.15297318822214945,0.0,0.13420798406571763,0.27263508131753916,-0.017004430916003992,-0.05843712783452397,-0.05297883440359473,0.09240071265021002,-0.04800472901819258,0.016050936722525968,-0.02944619480777326,-0.0065011239138031696,-0.033035946663023154,-0.11823974402093208,0.10208680742683215,-0.03594721149857786,-0.06257493719296703,0.22187680826740938,-0.028013753986778408,0.2074607112098831,0.09197348069340114,0.06997730645621751,-0.045437778379401744,-0.09041573474499348,0.041758671123508465,0.0,0.05851574918388931,0.0,-0.021103823853765823,0.052399400037531595,-0.0666347447451763,0.02340479070350541,0.039526562823874366,0.00911124437884646,-0.03762806136866702,-0.014087053030100515,0.0,0.13983911663776902,0.07675214519189742,0.06341475773678512
2020-02-29,-0.09137669069536707,-0.10280764680069651,0.000909212447376944,-0.10426825679828298,-0.08168098694125978,0.0,0.039140046366052006,-0.1432497503892888,0.31124492124192416,-0.10043025118860005,-0.021696172018123155,-0.15727088781455267,-0.09024593345525131,-0.14511899347177498,-0.03513827055940122,0.0707415115774779,-0.08876443874235451,-0.01002896414925105,-0.030248690839367598,0.09762980996179021,0.054722774323382586,0.0,0.10104845593689281,-0.08003423341983809,0.022534101478595095,0.0674797237713179,-0.1213793805768991,-0.07168567385074984,-0.366878132629345,0.09714368162193612,-0.08589685508465407,-0.014484963150976443,0.2591873766898889,-0.07193055008917684,-0.0864398884261543,-0.017632101564040145,-0.06624105361525173,-0.1509556881969343,0.0844308619016559,0.10472909484250514,-0.027546603120776676,0.07743550821944692,-0.026446278002182015,-0.047820890295223475,-0.20217304109268447,-0.035599009081367546,-0.0908089090741675,-0.15029692267325734,-0.07621701261740642,0.022524759734203773,-0.19056549624753463,0.06782582686485111,-0.4592741264163829,-0.1786046461303106,0.06558023943879433,-0.3463835773579324,-0.24757659492479,-0.11202800101019889,0.04613872037719642,-0.05873579802621222,-0.11330639452558125,-0.03375576044411333,0.037323802918497816,0.0,-0.17133427925178452,-0.07319037668120247,-0.04887505805353814,0.0,0.09687769194701608,0.2558690442418155,-0.09803645984185813,-0.09335547433341308,-0.0491538469421027,0.03660170162467437,-0.02088902374597012,-0.058226878090143847,-0.06537520986758007,-0.02500192716766736,-0.1326204491512161,-0.20596308937823524,0.14684518050737308,-0.01239999232436851,-0.10301336657488201,0.1634582629986929,-0.12810879073168027,0.12058096653439829,-0.029478414420958755,-0.013921771151030812,-0.11014835461511978,-0.19181747111730146,-0.0322577451292014,0.0,-0.16044810707616636,0.0,-0.05903553775919579,-0.008266552920772025,-0.15773070311072462,-0.0654640996185765,-0.029094294679566292,0.01958599407287164,-0.21862726601229088,-0.129686763419841,0.0,0.025162379756860014,0.0014875179905278315,-0.06811300636994252
