,UNI.MC,NN.AS,STJ.L,NWG.L,GLE.PA,FBK.MI,SEB-A.ST,EQT.ST,DBK.DE,G.MI,BMED.MI,VNA.DE,LGEN.L,AV.L,BNP.PA,SREN.SW,ISP.MI,UBSG.SW,SWED-A.ST,SDR.L,NDA-SE.ST,CS.PA,BPE.MI,SAB.MC,INGA.AS,BALD-B.ST,BARC.L,ICG.L,LI.PA,UCG.MI,ACA.PA,AGN.AS,SHB-A.ST,BAMI.MI,III.L,INVE-B.ST,MRL.MC,PRU.L,BBVA.MC,CBK.DE,LAND.L,CABK.MC,BEZ.L,LSEG.L,MAP.MC,HSBA.L,SGRO.L,MNG.L,LLOY.L,ABN.AS,STAN.L,BKT.MC,PHNX.L,LMP.L,ALV.DE,NDA-FI.HE,BMPS.MI,SAN.MC,CRE.L,THRL.L,PHLL.L,PRSR.L,AJB.L,OSB.L,HSX.L,UTG.L,CSN.L,CREI.L,EMG.L,FCH.L,JUP.L,AT1.DE,N91.L,GPE.L,IPF.L,SUPR.L,CBG.L,SRE.L,INVP.L,YCA.L,CAST.ST,STOR-B.ST,ALLFG.AS,BBOX.L,GROW.L,CHRY.L,MTRO.L,ABDN.L,IPO.L,CORE-B.ST,BLND.L,IWG.L,TCAP.L,FABG.ST,HMSO.L,AZM.MI,PHP.L,ASHM.L,WALL-B.ST,BPT.L,IGG.L,NRR.L,COL.MC,KINV-B.ST,LOGI-B.ST,ESP.L,INTRUM.ST,GRI.L,VANQ.L,SBB-B.ST,JUST.L,QLT.L,SHC.L,PCTN.L,SSIT.L,SOHO.L,WJG.L,DOXA.ST,API.L,LIT.L,SREI.L,ASLI.L,VEFAB.ST,ALCBI.PA,FOXT.L,CLI.L
NDA-SE.ST,0.3464792622274029,0.47244632372144346,0.4327849787489702,0.4852409004615627,0.5974588224361325,0.43362994981537656,0.7444131878913615,0.26381037316790223,0.5810340012646359,0.5187879713235675,0.47807710541706966,0.20438217064427794,0.4949068224562975,0.5036357100772543,0.6201461144846856,0.48493731008525304,0.5525917350465089,0.5584950499294272,0.6875334830405456,0.4957219246594273,1.0,0.5694438653833221,0.42759222126842034,0.47418362285279675,0.6011398179437115,0.3116256343067526,0.5578202483932199,0.4220766015246333,0.3837516209115829,0.5171057113025221,0.6028582807954127,0.5300885491650814,0.6831302091119603,0.43431392371463967,0.4210068914515127,0.5780817192123827,0.3187374689906646,0.5054203892787191,0.5615859832774338,0.5133943634089912,0.3657183149253305,0.502695849827048,0.2810936980126076,0.2622734202364731,0.489505329466856,0.4721214392052863,0.24485540173527048,0.3313779530360189,0.49235683834186367,0.48312944646717376,0.4463980967582329,0.47563160671610233,0.41498459295508744,0.27975394825098154,0.5659091322301426,0.915268904155072,0.2675641223857156,0.5613725813935002,0.08143652443538037,0.15622221906050296,0.13732681165913208,0.1276281509343299,0.201472049781529,0.31276083847668484,0.2490984211179753,0.28599955393573906,0.17917289802524763,0.11353771539767833,0.3499704814713573,0.10206838196332156,0.38493560183508474,0.2510480962544476,0.19608680429311554,0.28839212195108005,0.21850931050147926,0.09063047785074979,0.3275167309228085,0.21202401991086095,0.4694909920074283,0.14146342583986804,0.28938496675220127,0.12478243068896161,0.16541612419588733,0.23287245324034977,0.21352357965611715,0.1345785447702083,0.2147797335731825,0.4595799597126416,0.2421094701688009,0.20503570411043817,0.3732198033686839,0.34146577254329624,0.2661947987525254,0.29984951735277565,0.3215124611544613,0.4711544815123432,0.17926968580580727,0.3482539728984256,0.2764613996679052,0.15222221414623519,0.18059285313846707,0.24191299686714843,0.2542740176675339,0.36311095783650227,0.08223262043965415,0.207503752479212,0.30677387768114867,0.2724316889570819,0.2587942270802222,-0.031100153947962693,0.24176235987123407,0.27169408630053704,0.3254710396345647,0.24378406571258582,0.052818965721152404,0.12723619093004457,0.1416887401169909,0.08903302321492897,0.12253476309696075,0.06488340365573841,0.1805623978778236,0.09715522951537683,0.12514069706853165,0.04665054344725562,0.20280409796523519,0.14434524983907976
CS.PA,0.35869910776605196,0.6068286596519711,0.5467249786057099,0.5592820357354582,0.7339637461232726,0.4784433781655827,0.5845557701162594,0.28910092308119884,0.6363000347220853,0.7407157577161492,0.6305950255948353,0.23776965705650907,0.6669674012098538,0.6925676437705617,0.7584092983936638,0.6681260737357593,0.7217796482946854,0.6247764279299277,0.5039383387882149,0.5847913597928759,0.5694438653833221,1.0,0.5561360843666286,0.5469671115179298,0.734354176358656,0.32247041249193037,0.6559720220738805,0.5216009278595843,0.4703995798732231,0.6537082682019415,0.7259742670714145,0.6987595280399611,0.5200882881600336,0.52321936553614,0.5352002586339993,0.5763472113285395,0.40945389862801373,0.6526639879077921,0.6681021981605019,0.5695135798011838,0.46907964709108874,0.5633744276265981,0.43446359844721116,0.36936642384232804,0.651089780509388,0.523188230668354,0.3586193270777529,0.3789566390012063,0.6112262858193883,0.5565029860161713,0.4956002776441912,0.5250665992832242,0.5434190696051772,0.3782743609735605,0.8082776491901263,0.6011567146225528,0.3241450814130421,0.7011049050064003,0.12755047127860952,0.22809489597641247,0.14242488201703282,0.16342801662652515,0.24582032121220365,0.39551738267082875,0.3400835749569894,0.41128927296842516,0.23015155787805586,0.17953353136650937,0.4234162151703066,0.1445008595760029,0.5041633957699417,0.26026594602744574,0.26048360490310835,0.4327555059352903,0.2749330674073905,0.13727041420133165,0.41486391248922566,0.2755434754846606,0.5314145264254151,0.1448159136712567,0.3093693325264582,0.11911126097921973,0.14567259943311736,0.329592011143421,0.2400551600561066,0.19864581558258057,0.2377622928137029,0.6024757453667571,0.3063488447703864,0.18813643159650106,0.47726939685466613,0.4293662258252207,0.3575011349458106,0.32084176083803806,0.3923098207222663,0.6106154467928087,0.2519941262585185,0.4332921870738201,0.3022084577881405,0.18365421609750013,0.25511908726449983,0.29023347843932973,0.3378145478376997,0.3709265492188483,0.06077599332788803,0.31261965588239393,0.2949467867164182,0.3927965146509049,0.3169143815858114,-0.018536719029218583,0.3115156404516851,0.35316040365244966,0.41648426452539317,0.339923334671594,0.042214791653834086,0.1918581607956829,0.17884828588627488,0.04937236932141088,0.2141906436098846,0.09077545143344588,0.263176346835553,0.15108487502328974,0.10127355925992595,0.041777346392779864,0.2430188765674391,0.20285469730862837
BPE.MI,0.3393256774595102,0.39607506083143046,0.3411022439628192,0.46036961802384735,0.6066446795529049,0.48665425483403646,0.43819148217489085,0.17397389434091964,0.557314519719235,0.6185711128785044,0.5990578670675066,0.11299495577144116,0.39570296865049887,0.4236232379197847,0.6038801999973336,0.39528532621970314,0.717866113417136,0.4785948564608178,0.40091083914299347,0.3782238605953046,0.42759222126842034,0.5561360843666286,1.0,0.5588838602154478,0.5861644540796069,0.15793672420702173,0.5172547711733059,0.3180219155887997,0.2952025126447551,0.7260252316907957,0.6061380631550335,0.49502697252405714,0.39515178894748254,0.7590242535820529,0.3294215616119269,0.3691009975281946,0.28916194839361514,0.41009456005430156,0.5989312034635028,0.5669720676810887,0.28474634067633153,0.5659242325829161,0.22448576421360406,0.2260791810626909,0.4745560218148674,0.42396073374137555,0.17067164154450165,0.2253293870385389,0.45550637898757285,0.4490142104187936,0.42274600832070647,0.5138603091826871,0.31539489051496555,0.1872220634440547,0.49418841556306486,0.447529821761328,0.4314740598965921,0.628729540328609,0.07762518952043827,0.09974336166309164,0.10137590262597303,0.0858613549934773,0.11731854689446011,0.2345889264951969,0.20798216964754596,0.2152303318941718,0.11536551779587839,0.07305142015193447,0.30146935695920973,0.09766026709071085,0.3074494212135875,0.13542996267579305,0.17728413957592049,0.2585828875456534,0.19680060023759557,0.03939160310077183,0.27480790787938214,0.10142621673761398,0.35951455476051136,0.07878445578664593,0.15260319528945085,0.10013712609267489,0.10162245729147333,0.1542261382415495,0.12589696316214957,0.1073362295879927,0.16811953402958923,0.3891656382417135,0.1727078911693243,0.11811298728495934,0.29909687956369024,0.25031620701046714,0.20529861795677296,0.15174050346569976,0.23666749020867422,0.5507565187084417,0.10371480372706124,0.2731084568505687,0.1480798190967971,0.12807422449838113,0.12452019089299236,0.15295483271457377,0.2206203452924892,0.21482491711816337,0.041266645236734935,0.16015807153085126,0.1869768990865529,0.2293573802031715,0.1930795216842559,-0.03749767466577644,0.21256115352278418,0.19008354008107728,0.26824062264537196,0.1531568057907688,0.02606301569906549,0.08902347698634493,0.09385637111209622,0.03823101339385101,0.12078634870907996,0.0479868408079196,0.10547346304310835,0.06703917768992525,0.07460790793063198,0.036611360928375775,0.16356164337858756,0.10602404260856026
SAB.MC,0.5385584269844013,0.449007874945177,0.3660135914803914,0.5078510425815358,0.6616259276716632,0.4182586418438486,0.4726806706270854,0.18297565103077978,0.592124390103775,0.5277472079121234,0.4956652215390813,0.06816539440533166,0.46833192864934203,0.48076009143465365,0.6540338859540653,0.44357163861958115,0.6205284828044986,0.5043966281576375,0.4259365334140539,0.39002178368328727,0.47418362285279675,0.5469671115179298,0.5588838602154478,1.0,0.641865348829386,0.15756622601305745,0.5663809282991337,0.3623095903645121,0.3835228128413886,0.6203852831217824,0.6272668467579585,0.5318825418048982,0.4309981570464338,0.5624898160841858,0.33677443774696214,0.3531359701405304,0.35848050334137244,0.4440014073380053,0.7088870680195362,0.6129475276335219,0.3401913377133294,0.7611415376969164,0.24249011734516296,0.15605381701479723,0.5775519155994454,0.45230399020278367,0.14974009053432424,0.30716194796051616,0.5246976236553081,0.5412206137414918,0.4789209652584041,0.6528860197877316,0.37898504564099206,0.20529591324590366,0.5110986388420994,0.4982770885445615,0.32285454737367214,0.7288755452495402,0.10619728507449884,0.10371614446911222,0.09527564161694577,0.08458426277095937,0.14020396450358716,0.30101916023970954,0.19853570885032817,0.22918411384171897,0.1497164970125933,0.11282032471076547,0.28969660250737234,0.11373871009630829,0.34527971461165785,0.18430069621674983,0.18917853659331937,0.2949004581843956,0.21001889210269648,0.0708454986728705,0.3435843094776284,0.17281894712106008,0.44577552438769413,0.12103306192505733,0.1487957625258169,0.08354292892128971,0.10379336618592222,0.15763277953452148,0.14368359182460688,0.06762047231939046,0.1956549345106207,0.41119998768959354,0.21250228380526226,0.0969941235864194,0.3554485570272024,0.2916607753664912,0.2290515554503869,0.1617313216108016,0.32683300972909396,0.469590879043123,0.11717472399246541,0.31000599675285667,0.13147902515775667,0.12695043189817862,0.14489979980918136,0.26707840450505554,0.26153925462513905,0.1805719715781621,0.043679514386202135,0.1873750731835391,0.2239898211461441,0.2465291164033124,0.23799806090234102,-0.020779357662021207,0.27662280142146295,0.27188309548663525,0.3166911961105178,0.22231946470403416,0.03839449085949286,0.13296559795508384,0.15488201929440654,0.02712562772625765,0.14478602338055999,0.07762370949318383,0.1824991932158204,0.10615577475177175,0.09390372113056158,0.028838673569085375,0.15542422454718083,0.13186966179443105
INGA.AS,0.4422791948016974,0.5760436439308678,0.49416370582523633,0.6110106870505753,0.7796042536684786,0.5126741432157264,0.6064681871699954,0.2796283575433525,0.7038759214914471,0.6465195808658978,0.6163346557791398,0.19034936005203607,0.618868962486285,0.6322930642338881,0.8161442463039567,0.5697680027039965,0.7362142213078504,0.6519002109624794,0.5299611323307041,0.5500069318526517,0.6011398179437115,0.734354176358656,0.5861644540796069,0.641865348829386,1.0,0.2734595843077274,0.7016824080864065,0.5085951391732861,0.4739119451369942,0.6962718699055652,0.778718557749078,0.6944113826530703,0.5507430283073954,0.5749264927277428,0.5155111825172979,0.5203902268327341,0.40074069876354,0.6186932379337262,0.7260829421206274,0.6835089689012597,0.4412578625169499,0.6486851043762981,0.3699278971337823,0.29084327786350084,0.6023090067549883,0.5630836572004747,0.2873424279841369,0.3875361937272041,0.6426032703111781,0.6823000407276594,0.574399558801869,0.6165599469860056,0.5006934143972174,0.32693722383849755,0.7044875514790752,0.6330053313730603,0.3307790393565192,0.7594851080334504,0.10694303138512976,0.1943905079094861,0.14414689605681907,0.14388612806622045,0.2319392129951917,0.3814665917784003,0.29158182550300293,0.3631919062280062,0.19442052899367432,0.17041043963913244,0.40036305749164536,0.16442408250650578,0.47115042167597576,0.251953036552612,0.26521836420216083,0.38350587385600127,0.2433982151187103,0.09966212014008695,0.419246336551074,0.23973381905626576,0.5418588664929798,0.12401434068558653,0.26835615347894454,0.15576806283750366,0.1654593571142465,0.2929389806507246,0.23615100045981552,0.17018694399910161,0.2587027407495238,0.5697481979529437,0.30101750453215026,0.19985902168928837,0.4631993958704779,0.414478766113315,0.34268387406371276,0.2706987228954682,0.38676499992554375,0.5774737208459302,0.19770794528770774,0.4201938389250835,0.2459442608653793,0.1931588954651345,0.21618630567602118,0.2911108772635263,0.31034024427029827,0.3472577113362783,0.0648330143849671,0.29474884890139286,0.2861467059723264,0.356606725786296,0.2934128460194767,-0.01992709652160559,0.2882507147240674,0.3533259746760925,0.3743744740532611,0.2873200402555581,0.041911608892062635,0.19532761937369889,0.17911156591750116,0.04522143760330041,0.17840904275667865,0.09339575204356258,0.21844172822542646,0.1321122417463223,0.11749305471498997,0.03278868413253628,0.23703650274326693,0.1903834793410114
BALD-B.ST,0.1273733522288376,0.2984491690362897,0.35104850021030876,0.21601225005403768,0.266246462633514,0.26341177314322256,0.33508953294642274,0.45942173708052064,0.23003009425215515,0.2986122059383138,0.30860272481360984,0.5487398949062924,0.33506238853112086,0.29988948180952296,0.2831031128922292,0.32117035486854767,0.28239197085963763,0.3141817739748056,0.30187634103151845,0.37417842742789004,0.3116256343067526,0.32247041249193037,0.15793672420702173,0.15756622601305745,0.2734595843077274,1.0,0.2757606189795831,0.4273665602659689,0.38011022796157595,0.2041032935354947,0.2679076615716326,0.2452694830862512,0.29230536700223864,0.16877057896060707,0.3774073076967376,0.49989171742134303,0.4402208142484505,0.35379446703298145,0.2597820983235902,0.18102486894448075,0.4436967017964505,0.1589913777711625,0.21482884907678745,0.28300985161448106,0.22086184083454502,0.18280718773517435,0.5323822836284777,0.29730012828871416,0.2554634613814441,0.17938821566734744,0.1650314078351888,0.17998392335912006,0.33896051800861254,0.505058571648519,0.36987335912882524,0.3337855615952858,0.14045788703097878,0.25020532568118703,0.08928646189711938,0.35536405306396857,0.17606407787268066,0.2430925428026522,0.28992675208959406,0.2401794098007679,0.219900843673743,0.4863448053721864,0.13230638634588093,0.26991642445467545,0.29598327771833893,0.13518297184984218,0.3506187588461749,0.509931229290426,0.24353490988940815,0.45073424194011397,0.11855806242467179,0.36412676051038784,0.25278070588144774,0.35166749001589553,0.30038957964652324,0.13232566046775593,0.8065536768258579,0.28005541792305555,0.27347727023188256,0.5101350517380558,0.3257999252839666,0.24904803138011966,0.1278736884290406,0.3373694993394636,0.2983401486814922,0.5857445606598878,0.4384126580235211,0.3810844250481876,0.25740728098777715,0.777653331764275,0.3136091322498395,0.3315996128379467,0.4015431854357096,0.32565248226065274,0.7900407838802229,0.2710089613789294,0.20561087111514015,0.21622240691755729,0.3551817260841906,0.45161385626250317,0.2708819045233853,0.32246856248783284,0.32429302066543425,0.47011932227114184,0.2291094832728047,-0.003979804357245476,0.15338951801044098,0.28891971530185523,0.414526193397997,0.3331492066903453,0.06569417782585811,0.24687109562019777,0.22687407886074334,0.06731353187695527,0.17269209427619356,0.0588840757840743,0.250837632214957,0.20410428188488797,0.2104267375142497,0.020102726782318354,0.16597697677539575,0.2598030927218977
BARC.L,0.40887746058055496,0.5422179557714016,0.5262518978484731,0.7293647040657897,0.7175702297114506,0.45189266535141703,0.5641308395219459,0.30299238620393815,0.6832145889383825,0.5890667508884178,0.55100070044195,0.17201146092505204,0.6602526770919426,0.6340522541914573,0.7298125756821979,0.5237676493915722,0.633261575388016,0.6508991393575388,0.4662475621279959,0.5789341295538811,0.5578202483932199,0.6559720220738805,0.5172547711733059,0.5663809282991337,0.7016824080864065,0.2757606189795831,1.0,0.5333357391694168,0.41499294109928914,0.6011816999564721,0.6899051713892825,0.6327485605498576,0.5041737578737746,0.5039975171603253,0.536695414948178,0.4948071304177439,0.3966488551464323,0.6194942914566923,0.6584706866911548,0.591152217029261,0.5034689199231392,0.5804602581813381,0.3763192644542506,0.2942735789056794,0.5457128977590443,0.599850203716592,0.326073706904496,0.41242029456113416,0.7506810382321175,0.5863552340654118,0.619799435902659,0.5204400508944033,0.5192313194417979,0.3699187670298459,0.6237143857878887,0.589448558659667,0.3069176565201672,0.6959252041373966,0.10742039313917738,0.2135157936303086,0.1553481114793085,0.1565041374085879,0.28611610886316585,0.48290369952866197,0.30524280688008376,0.39954554201550596,0.24348483102719845,0.17607685738625758,0.4096005270009661,0.16208505167244347,0.5055701764047069,0.26870811057297644,0.3143203795659899,0.4309216882277946,0.2624498616712545,0.14675224362476166,0.4662864553305615,0.26562693836834494,0.5720358464675603,0.16594026473027235,0.26562996516193005,0.13551392513556274,0.18427488521979052,0.3343503404208192,0.29101812254213166,0.1970189732470408,0.2955909501793941,0.5766266668483325,0.33074005179493327,0.19945460457285583,0.509529767553731,0.4208341397519052,0.369304026660588,0.26177634501157454,0.4248337203618624,0.5364598877661452,0.23819032663033585,0.4565322761132798,0.24272627306434882,0.22632926262833866,0.2461311742846173,0.3464854348202239,0.29741296380072274,0.33127551676598577,0.09577589920884497,0.3081904105628771,0.2948049557809571,0.3944676167657083,0.33182446282526223,-0.01730128525741732,0.3324707852337107,0.40846539493138095,0.45146134271871485,0.33300680415270417,0.05747683239893906,0.1613614544838411,0.18269832269407504,0.06380994574432296,0.21700847118353597,0.07553395504224597,0.2561769654252142,0.13757080441163763,0.13047021853155719,0.048070113047121284,0.27687498727244503,0.2213811740041163
ICG.L,0.27345384682354434,0.4219157953710037,0.5300830534295289,0.4369665444181512,0.4925700012686211,0.3976932342026913,0.4600503797018575,0.5036107158986934,0.4387950122009253,0.4633551098484731,0.4809158328779254,0.3172472880587925,0.58059999301183,0.4955122676045691,0.5134350399985445,0.4879553893898323,0.45466054053249116,0.5269850659915858,0.3753596804188982,0.5647435299974429,0.4220766015246333,0.5216009278595843,0.3180219155887997,0.3623095903645121,0.5085951391732861,0.4273665602659689,0.5333357391694168,1.0,0.39488887925628596,0.39263328660213725,0.4736221235787007,0.48325486954753505,0.3840314612536799,0.30683577807696133,0.6008161258707735,0.5464142167537771,0.4040639562896507,0.5820785022427568,0.45713404523828205,0.3810238894991429,0.4642212480402921,0.3511537619197921,0.36220629616634237,0.37940466111708754,0.38552351867945694,0.39015792197768384,0.41754005412585,0.46493185674306287,0.4842003991040449,0.41539585539762336,0.39098662523618566,0.3530806638551083,0.49817080528150237,0.4384546970140628,0.555594001346308,0.4692958131050111,0.2170586535159845,0.4747732263762183,0.09254317298665996,0.3435630512891395,0.2271370720462108,0.2127366544821895,0.3682718646173196,0.4102183704135232,0.39099046538426163,0.4947972930537753,0.20728655954998196,0.26153052625325085,0.43557781407159024,0.2010210267328975,0.5394118884425357,0.3705229150326475,0.3101898738695407,0.43649711252293116,0.21048694508997334,0.2325577840572745,0.40686455070371297,0.32790609693531597,0.495798358141679,0.17065996278915685,0.41716618824706436,0.2323394651163953,0.2758737127603107,0.4823815808711842,0.39138209569475557,0.26721419346837655,0.24022562560416327,0.5713948191331394,0.41088667145393043,0.30094531106584715,0.4769018818081605,0.5079508793088788,0.3764647787605515,0.39634817420032914,0.38769403425394455,0.47745321421584724,0.3329127034997936,0.4750968264610583,0.3673047716911303,0.3554921440768903,0.30307360918394116,0.30790035872803373,0.3162226391805799,0.44797944304740434,0.13758805075546254,0.35107084551776135,0.2956710479415009,0.4622534990085671,0.32935318430590715,0.0007864175334489636,0.3021468563012049,0.4420171864260308,0.4409002917580974,0.36533765933166124,0.08000588370963525,0.24862133238943243,0.24236514661145994,0.07328212674312126,0.22548308360146188,0.09951196215318443,0.3380466681217224,0.20910944235074272,0.17469766292181216,0.036774676962314345,0.24174159236840176,0.27677378866093594
LI.PA,0.29102765379979956,0.3993769818317369,0.3837523821533636,0.32705533404886844,0.4660835496993359,0.25481473173271046,0.4061365789967209,0.25467405062568443,0.3586049032124553,0.3973171717236284,0.35023963259235213,0.31818385364155655,0.44324901980297116,0.4295370837547036,0.4709007171617945,0.43084867478569827,0.3966052467104593,0.39079270534054217,0.34087148841413284,0.3790801127829671,0.3837516209115829,0.4703995798732231,0.2952025126447551,0.3835228128413886,0.4739119451369942,0.38011022796157595,0.41499294109928914,0.39488887925628596,1.0,0.3735544190197631,0.4636250111939782,0.4598493755184936,0.3565180829507418,0.2675615624210932,0.36054417149097473,0.3658552918431716,0.5370037252180591,0.4213877194068199,0.44674199982348994,0.3562834818630252,0.5865669810765233,0.33599199718847295,0.27675280543968445,0.16310812012181347,0.39907406434825554,0.34888019547430615,0.35720010563543136,0.3396518121537225,0.4010960701625561,0.42707394170966007,0.32768649671320577,0.363812366088985,0.356490985142986,0.4257977697499146,0.48426941692913955,0.4105392222799182,0.16536588030345506,0.4508892790891543,0.07243635723962513,0.2972226284191045,0.10532133277099667,0.19412530747449505,0.18045005826587637,0.287861505491331,0.2929290895380701,0.4931156332369208,0.15891882714278582,0.20574316515498262,0.2614132736868712,0.1530057377312476,0.36133430140521444,0.41227761205099916,0.24082849635558035,0.5010513249781562,0.16984465082884484,0.22043375009732163,0.28689717507966356,0.26675179657262044,0.37706748721951455,0.07634190605163796,0.4022622312076077,0.1097312251179089,0.12541457040391846,0.4220677461292308,0.18149631771633284,0.1819797164024003,0.20011408737513145,0.3930985661458743,0.22983633241069898,0.2743891098394715,0.6048554159799413,0.39487156626536163,0.24319498739282108,0.4223690770915392,0.5087734179324971,0.3215995292147205,0.29509809694149636,0.3221493610745059,0.3853521463644619,0.17432832786132013,0.187358469462593,0.3644092351145376,0.38242155620897983,0.23689698222671204,0.10770321023578207,0.41764299979898734,0.25685966498359736,0.39870149059861315,0.2536423932885603,-0.008551459699914344,0.20221786723156798,0.30523869094431816,0.4907102201549793,0.30867238573560135,0.040370203560011246,0.19272919345050918,0.2134498531957082,0.033425338048107274,0.1692346296026651,0.06335688740321667,0.22576894649974008,0.17998430450025535,0.100624474169482,0.02454557097480574,0.15910242797784668,0.2379165409208955
UCG.MI,0.3956435071045774,0.4882501686954825,0.4213743963761363,0.5326641294041081,0.7264256086358972,0.5523301175386729,0.5182880123383679,0.22272602067209274,0.6644871725742795,0.6771941563729265,0.6523565220745341,0.1349178559674501,0.504009014834128,0.5308034086273642,0.7335503205929172,0.47240221999257637,0.8226819381253663,0.5747486566346811,0.46125167156448144,0.4706670579633554,0.5171057113025221,0.6537082682019415,0.7260252316907957,0.6203852831217824,0.6962718699055652,0.2041032935354947,0.6011816999564721,0.39263328660213725,0.3735544190197631,1.0,0.7018873954335544,0.5734340029161833,0.4622220829968836,0.7282122499486037,0.39002806458797706,0.4522657912662285,0.3368248493475347,0.5032695348692562,0.6896770042358782,0.6586279323320574,0.35977294294525963,0.6508543103998917,0.2918114767818449,0.24095777008048277,0.5497393295023766,0.4838905819300163,0.2259877631322387,0.29185112039458894,0.5368937730295058,0.5323140688873335,0.49305848896497223,0.5728745330230549,0.391008100802572,0.2459173008765404,0.5977951093230902,0.5398970703536565,0.4212362109549345,0.7188964144324889,0.10675865078821406,0.13367216235197962,0.10800325696530078,0.10109475200005207,0.16955032771174136,0.31762669913143277,0.24632883670939046,0.2597209844206419,0.14913051036442862,0.10278985511269827,0.33994119306025494,0.1255697978051001,0.3710097216360677,0.1938577575503078,0.20646837536550441,0.3149395572622652,0.221340620021697,0.0628250276969516,0.3378282843863859,0.1761899165587903,0.4244161250332309,0.11133393668534763,0.20225521659335,0.13219310808855816,0.1370732346102266,0.20589586355512404,0.164340075612589,0.13785167887949146,0.2048658058495921,0.46903066544353494,0.23090941254807512,0.1467471371725851,0.37690291491832356,0.3074490690313814,0.2756396088686029,0.20133834989377286,0.2998801478160838,0.5911645190804199,0.13015954369242017,0.3503859287795815,0.190888793252433,0.15452311063663637,0.1455628714868322,0.21130785746068512,0.26541542379896965,0.27629233233231365,0.049712049744483,0.20228093209939987,0.22858222527516037,0.27037771262127774,0.22724674621398855,-0.038541274863084944,0.24448703913916683,0.26107156400899817,0.31327852808659823,0.1985889287193627,0.03959020854820534,0.1143765307502263,0.13027845854890466,0.05154027275075629,0.1273018556353052,0.07143733942851899,0.14880878999029937,0.08731763014436388,0.09309299816358495,0.027540962540603682,0.1960564944197379,0.14070667488527858
ACA.PA,0.42189576262588385,0.5579148769138759,0.4961342361698186,0.604831725537745,0.8249959701886372,0.4918251905105709,0.603836635357551,0.2660329200985833,0.70166724332853,0.6433790473600595,0.6137627547537371,0.1940257995548589,0.6066194837563715,0.6097421396936425,0.8350244437639964,0.5263630326474992,0.7422267180332675,0.6370193680936944,0.5232193590100642,0.5470262407325347,0.6028582807954127,0.7259742670714145,0.6061380631550335,0.6272668467579585,0.778718557749078,0.2679076615716326,0.6899051713892825,0.4736221235787007,0.4636250111939782,0.7018873954335544,1.0,0.6642600828194817,0.5387827537418249,0.5947812794074702,0.47969106275323936,0.5094587891971193,0.3821547860203451,0.5940552967363534,0.7278445787098561,0.665581009746619,0.4285510402585543,0.6621902587468108,0.3432924446643261,0.30367649334921637,0.6271367394342319,0.5418998928414522,0.2790596557086016,0.3352841689154216,0.634149939423989,0.5988803925750349,0.5638824989607301,0.6038828467613604,0.4752900634626316,0.3237939333999344,0.6608889086597591,0.6267248298869228,0.3565358217381078,0.7611407367837745,0.08545573868930316,0.18542111099400457,0.12550177324414716,0.13562108422996014,0.22046286843909582,0.3797802485574647,0.2650102900038712,0.3520275201754478,0.2026783229154922,0.13453223505641101,0.4037341218248888,0.15033691065232302,0.46583179405993796,0.23808066646172313,0.24793644576149212,0.3721597387972769,0.27339543579887793,0.11325865458345384,0.41034981226911754,0.22331437020226555,0.5335120239480893,0.12960262780832696,0.25837871398409584,0.13231026918116087,0.15399058807722485,0.27022083432894817,0.22366127950857673,0.1709164458061552,0.24384351819564926,0.5585848577888403,0.2931767819251578,0.19018553612417397,0.44214584895476955,0.37825556994933296,0.32197755059965655,0.2715575485039278,0.37128718085089396,0.6025375746290694,0.21069409642503803,0.4214506291204964,0.2591186013237189,0.17186460029681888,0.21667864287498026,0.2817616908166261,0.31990752841883424,0.35009714775326434,0.05925401170191736,0.26930646049345935,0.28102570149427714,0.35866914024954777,0.29335394786538915,-0.03572651119826745,0.2796193320335415,0.33929562532656615,0.3717099254553768,0.28299878901608216,0.04207868645022609,0.16238038207885241,0.16614708854425747,0.04944163674742579,0.1689456383410857,0.09002687086853617,0.20162959518784693,0.13179208653143107,0.12355493139307641,0.030379867429821603,0.22221056276439738,0.1951257750070842
