,UNI.MC,NN.AS,STJ.L,NWG.L,GLE.PA,FBK.MI,SEB-A.ST,EQT.ST,DBK.DE,G.MI,BMED.MI,VNA.DE,LGEN.L,AV.L,BNP.PA,SREN.SW,ISP.MI,UBSG.SW,SWED-A.ST,SDR.L,NDA-SE.ST,CS.PA,BPE.MI,SAB.MC,INGA.AS,BALD-B.ST,BARC.L,ICG.L,LI.PA,UCG.MI,ACA.PA,AGN.AS,SHB-A.ST,BAMI.MI,III.L,INVE-B.ST,MRL.MC,PRU.L,BBVA.MC,CBK.DE,LAND.L,CABK.MC,BEZ.L,LSEG.L,MAP.MC,HSBA.L,SGRO.L,MNG.L,LLOY.L,ABN.AS,STAN.L,BKT.MC,PHNX.L,LMP.L,ALV.DE,NDA-FI.HE,BMPS.MI,SAN.MC,CRE.L,THRL.L,PHLL.L,PRSR.L,AJB.L,OSB.L,HSX.L,UTG.L,CSN.L,CREI.L,EMG.L,FCH.L,JUP.L,AT1.DE,N91.L,GPE.L,IPF.L,SUPR.L,CBG.L,SRE.L,INVP.L,YCA.L,CAST.ST,STOR-B.ST,ALLFG.AS,BBOX.L,GROW.L,CHRY.L,MTRO.L,ABDN.L,IPO.L,CORE-B.ST,BLND.L,IWG.L,TCAP.L,FABG.ST,HMSO.L,AZM.MI,PHP.L,ASHM.L,WALL-B.ST,BPT.L,IGG.L,NRR.L,COL.MC,KINV-B.ST,LOGI-B.ST,ESP.L,INTRUM.ST,GRI.L,VANQ.L,SBB-B.ST,JUST.L,QLT.L,SHC.L,PCTN.L,SSIT.L,SOHO.L,WJG.L,DOXA.ST,API.L,LIT.L,SREI.L,ASLI.L,VEFAB.ST,ALCBI.PA,FOXT.L,CLI.L
PRU.L,0.28064482712704797,0.45930483155757335,0.5819870528523585,0.490419165725045,0.5336997377217934,0.37244987477016633,0.46644958393983593,0.2492047623295062,0.504520432366686,0.4945330704644335,0.4512683501962573,0.21235026517133745,0.6591393807427003,0.6299378712091455,0.5456602585841815,0.45819065839900247,0.48008279625330746,0.5532502824879006,0.4277903362295801,0.6123583995255606,0.46166938258564305,0.5732592691852689,0.37238886524882747,0.39727619118990903,0.5335269758973697,0.3006668525692375,0.5516006142781422,0.5056732250699402,0.34940101113817884,0.44924170239033967,0.5356804629944214,0.5670067215638618,0.42836500012204926,0.3571696552302803,0.49622107907844804,0.5181222425860171,0.30838076187596075,1.0,0.5016405249951064,0.45133210947967595,0.391485941574948,0.39867563849138293,0.3536463374799576,0.3475024218906572,0.48105923910457327,0.5390600805500259,0.3300557538790638,0.3262531262162253,0.5060162977397721,0.4133454658461559,0.5167292888229608,0.4029416958340548,0.5372190596652516,0.30030834477473023,0.5729800915459506,0.49096244455213683,0.280766114556378,0.5284782195644954,0.14006213713032853,0.1458210226594308,0.18356698411027447,0.13095016037734694,0.2287898441496398,0.3277850496039866,0.3751739935067701,0.3129528605578124,0.18550635930951356,0.14159093017086616,0.46292991064171957,0.10769637768320327,0.48098103560427125,0.22621754518844456,0.2570428738239023,0.35123647607418923,0.22972951649247916,0.15302405405692082,0.4765203876550162,0.19517120595161896,0.5066864575912463,0.1710844289029876,0.3053043153957406,0.19796835944650218,0.2139260261801922,0.2638524661104357,0.2322142366519874,0.17841586168531418,0.23445678773464468,0.5928477861790796,0.29281700821147577,0.2043823370259929,0.3981809725678369,0.4151944071658647,0.3565853410405922,0.3021558231119459,0.3592106785049808,0.4856383583863005,0.21256322947173517,0.4344200065902337,0.2988842632022098,0.2274129076109933,0.32440741673649665,0.18736344358457008,0.29621989680116506,0.42725541133377826,0.10393160781808006,0.21044783027028513,0.35593492021530493,0.31919765542403983,0.3343576648981759,0.17910556290712967,0.3242666180416428,0.3620331421270077,0.36119794885582157,0.2031518526592239,0.051547157184905164,0.1216256922892149,0.1785468381186482,0.0969071956140415,0.1906164630610721,0.07509912464962429,0.18111288494335842,0.11530445525063412,0.14609757181357005,0.034128733786440775,0.16638887862177182,0.15657012665562045
BBVA.MC,0.4667118106616983,0.4501268014899357,0.4397408469773207,0.5875348642470919,0.7192427254562529,0.4666762244327424,0.542839364428168,0.1826926497108926,0.6653604727779788,0.579235027366318,0.5588219518660772,0.139348081865039,0.5010162896313669,0.5112981815623532,0.7466304839292733,0.45463248571943193,0.6998716596534876,0.6004808614927448,0.5062443310028472,0.5049594780596613,0.5600442177241486,0.6265169931570178,0.5981647934926686,0.7106478099142186,0.7108337267475981,0.21766702390295173,0.6267923375666102,0.39068928897555794,0.3554185102330928,0.675935316398794,0.7127084217672778,0.5896053384856349,0.4989776866100081,0.5950490213977465,0.4001571512336904,0.4594407899465743,0.32642599309354364,0.5016405249951064,1.0,0.6300119581379326,0.3380964030654039,0.7152081760125866,0.2854760605283191,0.2435301903065978,0.6208097432543686,0.5026281990815373,0.22822596159248837,0.2650592225096636,0.5691712719833009,0.5121549693525372,0.5296704609154356,0.67161054291186,0.4120758195956535,0.23603631519651166,0.5897341443931579,0.5683207338580613,0.42727337681862665,0.848888876018808,0.10501648011606111,0.1046649680378107,0.13539233429668562,0.08876754122775472,0.18146325008519354,0.3216644089318087,0.26125150035660094,0.2446077948283425,0.14574223842225156,0.09199018071755304,0.3796978271403197,0.11506676636793686,0.4141949824818765,0.20205581305701442,0.2156554163189772,0.3063071767847624,0.2647779219188553,0.11009521385483861,0.43839841706623206,0.14081458166840313,0.47247326227667313,0.09676086169733614,0.22023098407280842,0.179244842127944,0.18977734323863837,0.1970389236977664,0.16825909861271626,0.11519211276125084,0.2150826932323783,0.483439731907427,0.23348688961100128,0.13902913316494944,0.3553253728958375,0.3417901437534802,0.3079900077225406,0.21692536127408962,0.32841349751792026,0.5282849647603417,0.13420356450081478,0.3861361298895163,0.19897604036047972,0.1691216454444401,0.21441483993518942,0.1791673687452231,0.31361785944584786,0.33791441486041385,0.05937413397867616,0.1656610355131096,0.30145575451074585,0.265085679536297,0.29784095771802654,0.1280780128719613,0.27760095440987603,0.28529945354559677,0.3246337133201167,0.17500092555505398,0.023452514057365256,0.09187345181332826,0.14196032120049726,0.04858464463258761,0.16434018225392819,0.0555707150335569,0.1251163052637569,0.08210943504282557,0.1145151092290666,0.016426486912827932,0.1691441619137908,0.10042897657841798
CBK.DE,0.40449670739576876,0.45036030144092054,0.3775550770607713,0.5347922134389743,0.6830076610775528,0.4234036552685946,0.4839431775963159,0.12070043185486475,0.7092929267672577,0.5043286026947242,0.47519086807954686,0.10359543495485561,0.4472716900082198,0.47287908149226116,0.6705123233704345,0.3806185461073852,0.6375781374619324,0.5672448476233322,0.4487499737274689,0.4268641758756042,0.4938964206075298,0.5372631042232012,0.5701846016917314,0.6318309962574706,0.6607766847373384,0.14575712548010067,0.5746025714087704,0.3292129679798697,0.2988673871651922,0.6391650322077113,0.6706585771246371,0.5725900418559565,0.4523259184344504,0.5827205040481543,0.3322871321552202,0.3522153503420099,0.24246006954955387,0.45133210947967595,0.6300119581379326,1.0,0.2653938230803979,0.6028218310469348,0.24019342859562348,0.18128357769684858,0.4971438278449736,0.4544523888165244,0.14935977023694877,0.24735383659960314,0.5135139653429697,0.5149715685782182,0.49269567983165197,0.5926523661112663,0.3629717063725673,0.16554677943885962,0.5115761767420519,0.5109975416690318,0.3898581525429038,0.6587903250484879,0.07318426319641327,0.07240383766360878,0.10135498222600808,0.07554802489184187,0.13378200665078915,0.2895936483887246,0.2125837822822325,0.16892475502051285,0.15700916379134844,0.05618705940913964,0.3376615514263627,0.09670304517924515,0.3463882604397378,0.14124478097615573,0.171491830184152,0.23507334944035216,0.22705217289152302,0.05920362109300478,0.4053367430866874,0.12875788771169985,0.4157660203554941,0.08420374072110763,0.1524444475855197,0.11486858983729918,0.12069369937105101,0.14209955056098608,0.14653354985667819,0.09815705741114619,0.22457017811050506,0.42325098110657633,0.20928163862043653,0.09374671403544042,0.287967972169824,0.2816325859249406,0.2777079047962464,0.15278213291229195,0.27248648879686227,0.46504427412919513,0.09395772929361848,0.3138761419875062,0.12499227853605671,0.13704657044136528,0.19791191845030948,0.1485919421484553,0.22565661703150933,0.24926218135234157,0.03223004232808091,0.13409740596331907,0.2721533407293642,0.19662625350728274,0.2644673243638845,0.0983215684906181,0.2639798429145836,0.2282123942280009,0.24799992616956706,0.1412567927696209,0.01901872380247574,0.08026721820885835,0.11149191706042644,0.032937541106523985,0.12881150398968408,0.044776244475836086,0.10041664798369183,0.07641382610662711,0.07168661031780477,0.012190607272262394,0.12882577125713673,0.08711373236033418
LAND.L,0.2086232841180361,0.32267449799115705,0.43764115063637576,0.35261625940739094,0.3377755302749693,0.24316032594586745,0.32593391959269036,0.19419566858719878,0.30952685071311453,0.32247824369633904,0.3304516139876436,0.417708071012059,0.47751262186951193,0.4174114860000213,0.35523471657799777,0.3372186621909508,0.3324218839579313,0.34223233325755065,0.3232142408217927,0.4622493341596033,0.31280224264300427,0.37606054827554775,0.23594873504008498,0.26927601867191414,0.34632306289123327,0.4349324574531214,0.3963134722339641,0.40589656061727564,0.5797703343252559,0.28754997492608836,0.3372928467388559,0.3395333739854629,0.296526717310162,0.22942246026245453,0.38878595259702503,0.3642927939249872,0.5062058360289056,0.391485941574948,0.3380964030654039,0.2653938230803979,1.0,0.24302136693396048,0.30439814764784767,0.26619777328516936,0.3397674136229728,0.30168059994784063,0.6287695866996625,0.3081847107134441,0.3858709046979155,0.24873432864461784,0.2948802156078961,0.28072956869753046,0.4395120003981102,0.6231818805400116,0.3791076545967173,0.32251188811264736,0.19360634304752705,0.3435337035522187,0.13317526975104144,0.2630121811667997,0.11318550414282975,0.20115305320288465,0.2102966429812363,0.32128966247653024,0.3058948239633458,0.6022641147716415,0.14324470094448918,0.257650399575251,0.35192912588736885,0.10873235461744031,0.4080065840528765,0.3709133276901157,0.2491338347210907,0.6872424970336369,0.20372032847295993,0.2961580948459655,0.4180628183289326,0.29567928844532426,0.39833343209519195,0.08436390968569095,0.46085984717375966,0.1708390789535659,0.18371964285770817,0.5168290034906972,0.21513336540439984,0.1821248097548819,0.16710186432628552,0.4367774764478007,0.29918422657063076,0.24107228376454362,0.8350726348175258,0.4036835273220276,0.284934365114902,0.4695249140251875,0.6416028309041729,0.3420870639371616,0.4287759442567456,0.37392259089504404,0.4449347151550817,0.1973583115484567,0.30019999527542596,0.33369119406535636,0.47868615357958993,0.31399364731950147,0.12288750611942878,0.34592217463809405,0.3096178102337637,0.5452755741445006,0.3260656344024765,0.20987646566926432,0.25128389184960964,0.30617303162254833,0.6277360608144174,0.29978310353506843,0.03763225446308801,0.19518775035178462,0.23820685849774131,0.06950851710895681,0.23231833225996432,0.010588841638872037,0.2652848220861911,0.14637470418505938,0.10394701303412222,0.027639213899098947,0.19832641944786125,0.2527082588869544
CABK.MC,0.47191622087942325,0.4035554889004008,0.3318183232086279,0.5109890724070689,0.6396191180788661,0.39475960610404576,0.47649422598053187,0.11050104477865644,0.5944104682678404,0.4944618979423321,0.47472624983973,0.07058218131885798,0.405154843600269,0.44356604488817913,0.6484071406336127,0.3798893889752897,0.6323295859298185,0.5007574406127052,0.459363425198692,0.37719331185855254,0.49942522412790263,0.5255525046298334,0.553973039289721,0.7530723596554322,0.6298625374262563,0.13178242323412917,0.544735005579727,0.2828484764265445,0.27232568734691043,0.6262895330463696,0.644242811100808,0.533551921256651,0.4626822007292744,0.568056055323875,0.2898533071503745,0.35253261327789526,0.2535487233883441,0.39867563849138293,0.7152081760125866,0.6028218310469348,0.24302136693396048,1.0,0.2381312082101852,0.17496592718725537,0.5579746047534547,0.4604833757435261,0.12915426953629064,0.20537839964315474,0.49019418944962384,0.47136337913494586,0.4794321644838902,0.7310441261040526,0.3471255264221453,0.1558928308164939,0.4819033728403483,0.4970306453992801,0.39410451663527263,0.7334295389044436,0.09243112435919985,0.06803939284493905,0.07448126805291008,0.07229622237863269,0.1356513555928511,0.2606090248634644,0.2116076981086967,0.13401746928022912,0.10567575624953433,0.07179277161261394,0.2988845161978707,0.07857348292197604,0.3145029861927963,0.13892475620991482,0.15584311795421663,0.21745667265527843,0.22491084330021366,0.06216735638386293,0.37159247363687775,0.10257313840938734,0.3903034479869101,0.07605311992715381,0.14337936853717229,0.08491398982418062,0.10824207728277938,0.12040085800603896,0.11957897886988102,0.05138577330606078,0.19945636406674844,0.3688883058231507,0.16466990163874415,0.08434289474739042,0.2615080804285758,0.24756940769243732,0.25894714362015303,0.1413618249655396,0.2527821370838586,0.4339270913065331,0.07841587697092929,0.29320018715055224,0.11887606796925541,0.1060527006078797,0.16922911462362306,0.14864991203009353,0.247909172699505,0.24322337853331485,0.030435277653346058,0.13721176835332044,0.23847130877462908,0.16692396252557187,0.23274270473369424,0.07403235951080503,0.25657609103276513,0.2410352000791274,0.24946002779816195,0.1325546995618301,0.004154758585386883,0.066486695200128,0.10512291288844486,0.03844113493863688,0.12172451171839185,0.05068288997707303,0.08952952470250435,0.055198378054793926,0.04654900654605319,0.030244313957925147,0.1178158729912627,0.07580444110394241
BEZ.L,0.177256972945034,0.2830755755126384,0.3721915479790997,0.29514116222160697,0.28896094885615875,0.2387900384128943,0.2751812539977862,0.11530483539036118,0.26091175270484546,0.3132314175337858,0.2913860998139763,0.16463488192080908,0.38983369505098586,0.38784642591644375,0.29336139684793316,0.39305793830614777,0.2815483858916361,0.2814160719311043,0.25417100311749874,0.36146950263542377,0.2725884027961666,0.3802166494378863,0.22710956436372112,0.23400357375670106,0.2983054591530576,0.21314116974622002,0.33388053119106614,0.3495077952178663,0.26505878105567826,0.2524017711856542,0.2930874678338389,0.330368061395146,0.26147351512920297,0.21776553137648427,0.3770613642261294,0.30545533655800705,0.24132752709873853,0.3536463374799576,0.2854760605283191,0.24019342859562348,0.30439814764784767,0.2381312082101852,1.0,0.2666197607463147,0.32854811123720945,0.2870043635487308,0.266563262821057,0.2178655460252102,0.3152295215136809,0.22544415559508038,0.2757564582079572,0.26342631976201286,0.38201463688488185,0.27032432171213683,0.37570001879731296,0.2854081054176928,0.1608814298022106,0.30101215805939563,0.16965532595962068,0.10768244123131095,0.09568129847449765,0.08886628585954931,0.1566157619282278,0.2398644034303411,0.5465819369244148,0.3099729729798603,0.15319240896696348,0.09577639125107153,0.3128823834521955,0.06427806499581677,0.3175392680506049,0.18857455616503999,0.1490767943170325,0.29499816092801084,0.17963877815095808,0.10524663243029428,0.3472532731673007,0.149609374595245,0.3085995092164319,0.06672987656927928,0.2069861919870279,0.08913293864406859,0.1182391998535806,0.22798323743128068,0.1466546449026174,0.07367081365360813,0.1598258179853438,0.35839030934837135,0.22592342582474556,0.104765832044844,0.30557826092773005,0.2990477149199824,0.28990597532296175,0.22421815954074337,0.2959201866846266,0.29884647518623597,0.18983092969321977,0.2873754534084343,0.21062437577473253,0.1290594619850857,0.30756007519205514,0.1644475731938003,0.2264774758669417,0.2361145773593928,0.06183600152390103,0.19072260979955377,0.2119341179343432,0.2980852717198657,0.2575709597928229,0.08549628008967625,0.22959526525360224,0.25249836358086114,0.29367923322696793,0.17483406753882877,0.02698380411938549,0.06730524220950529,0.10544478172003552,0.02811486673457082,0.1208038463093615,0.05464673248088473,0.13369155699329588,0.05172846542216923,0.06661482424956695,-0.0032467945139346287,0.15155801511931075,0.16621276798349235
LSEG.L,0.05036126642939875,0.2144458553369899,0.3953044995945618,0.2517034545622943,0.22683029030840188,0.2559663357981608,0.2587546913958327,0.17762616835320758,0.2518772268164561,0.3100032535639407,0.297824848665541,0.24633688909682763,0.3475675417655343,0.33933437290286,0.26564184231680105,0.2951125432639815,0.27601584133685814,0.2940671827481947,0.240393984608242,0.4224627061221302,0.25019353925524723,0.3139027982523124,0.18758447476222004,0.1432188440223508,0.2531994123141571,0.27027422031427156,0.27158246253122537,0.3729085781116785,0.22335076598142187,0.21136817384104184,0.2653926063620592,0.2594011015706357,0.23689725991311725,0.165831566574451,0.42891962453934773,0.4263322293974812,0.20518674574768392,0.3475024218906572,0.2435301903065978,0.18128357769684858,0.26619777328516936,0.17496592718725537,0.2666197607463147,1.0,0.2598398086202227,0.2865970333852273,0.3355642994382861,0.12391655888462279,0.26247304588690723,0.11310009613750059,0.23716961549550644,0.19103491576855147,0.3250004879981228,0.24907384623008869,0.34067317362638205,0.2647267837647764,0.1651829371366169,0.23836496773120525,0.06488907283635297,0.07249777661539368,0.07243670462462198,0.07542593450631464,0.17002684025283918,0.14224875924556812,0.26653619085223595,0.2957005642145493,0.1466512067118315,0.0904743532403994,0.3498941502420532,0.05667112337753935,0.3401524201471912,0.11957193893927807,0.10498509473592599,0.2535261632706965,0.17373352103697912,0.06946686491258384,0.2881653394421841,0.073216155771303,0.3060226604711734,0.09111376151196723,0.26801508247878075,0.07691346404954033,0.09146859646594638,0.21174683278592282,0.14828468910082862,0.10152743232587952,0.11709472298070661,0.35813570379070436,0.23278181635076214,0.09963677849283017,0.2625472665210326,0.26483761467440814,0.26858856600280134,0.266241623508144,0.23193617795954782,0.31776637450509504,0.21109891884874,0.28175764064114966,0.2783401771329442,0.1351583409508391,0.3624113168269024,0.10242449584119676,0.21037750316631335,0.33864449930538515,0.04732107656135703,0.13933733446650912,0.23577228336574746,0.25944111841533074,0.21997152915085197,0.12535679701529168,0.15210914144564458,0.17735893419540305,0.2465353037018386,0.12715963672411926,-0.0013909068088683461,0.06841013937120215,0.11313900652609794,0.05690782944982018,0.10787469420557329,0.009235766647828067,0.11272095328681055,0.038884206829266944,0.039053241230855316,0.013846929048793711,0.1401993413206652,0.10086156825944884
MAP.MC,0.3371026716041799,0.46502581164448403,0.42873193603538784,0.48836428279771144,0.5912908685754549,0.3820163941170439,0.49521081702212844,0.13759189048883522,0.5510383488101319,0.5847132417081444,0.49996650840380485,0.16055872501481214,0.5069667367707226,0.5569493536765422,0.5924044619843533,0.4993617577111374,0.5575432069336212,0.5266567432252779,0.46431547912259447,0.4651937600798911,0.4819359563271751,0.630157501241663,0.4683324302005536,0.5636444868830209,0.5793476666836406,0.2209035213137987,0.5257221204456257,0.3665521749122564,0.3652049475870049,0.5260279388184613,0.5987619083451186,0.5977815586694647,0.45273132832239704,0.46343539072874657,0.39935163652450684,0.4507589269317503,0.3362715817035285,0.48105923910457327,0.6208097432543686,0.4971438278449736,0.3397674136229728,0.5579746047534547,0.32854811123720945,0.2598398086202227,1.0,0.4643949106524865,0.24020939993667614,0.26621502424554355,0.4810459779725627,0.4251749091725748,0.47528593516101186,0.5609408101756688,0.4265891572681294,0.24399165850645485,0.6108520566418235,0.49068051452688105,0.34807751777060314,0.6473040803542717,0.11516820984230729,0.09596346963799463,0.09042709731541808,0.08927537582934009,0.13826278798171224,0.28181689526059617,0.30727912486108905,0.24545897092451144,0.1352298370544612,0.11687410634026899,0.35349690604412487,0.07917446333846712,0.3892633350782503,0.1922625124046322,0.18827375228274215,0.2829685026179137,0.26748223614626976,0.10811807863856633,0.3948975386737496,0.14703822947990083,0.4455128422621874,0.10582702566621549,0.23522467611360603,0.1307027315604476,0.10965825782093853,0.1959849972731345,0.13348898501965292,0.081666099225904,0.1855737838063677,0.4538175557813466,0.208742174866487,0.11897937755997387,0.34256366835599383,0.32498805007324455,0.31461808670468683,0.22755552153655456,0.3180369953390406,0.4791737213167598,0.16496586900753266,0.36729170659071103,0.22662855453020891,0.12652819084266914,0.25802825715129124,0.17347462875153977,0.32615328845850483,0.3362263432375484,0.05208538040092412,0.17447195827783613,0.300055075623554,0.25497147721290586,0.2829959576381345,0.12051289025291023,0.2951674112632748,0.2486771972229062,0.32174741870739326,0.1737504233674311,0.03489745823941425,0.07322089034159653,0.10914405191610357,0.053401203924540314,0.1726926248617676,0.0554433195548286,0.13782329882093888,0.04817685433862676,0.0706557873348162,0.030704759224152927,0.14992834946844474,0.1257453384121372
HSBA.L,0.3025404714697889,0.39853244739811144,0.42307291195148833,0.5328097063403343,0.529298204111749,0.3326534640834283,0.4630109234157975,0.12291734213944766,0.5251333173562137,0.44127385500400257,0.40169163976771954,0.11552349285470984,0.48939651497449016,0.5140639758400112,0.5524214139881716,0.42260130806291724,0.47961837641153043,0.5145391230754706,0.42365988351605205,0.49156693049954553,0.47721650928116593,0.5072987172535632,0.39422737426454085,0.4314656229457188,0.524626217224785,0.17716173076771483,0.5882363798824706,0.378928541008293,0.2892382769722052,0.4507406409906373,0.533330117272018,0.49559896507741963,0.44145925604054026,0.38620976133216783,0.4152163486897901,0.41225599835928634,0.23785604657267473,0.5390600805500259,0.5026281990815373,0.4544523888165244,0.30168059994784063,0.4604833757435261,0.2870043635487308,0.2865970333852273,0.4643949106524865,1.0,0.19758769261615358,0.26311495620562664,0.5163180355108199,0.4227564998711075,0.6809378990190602,0.44050111859747104,0.41742164292296563,0.17946057618999017,0.5060706741903807,0.4748667985638469,0.277356256359912,0.5471619543477383,0.11608583480218912,0.08796189854648293,0.12057300783680829,0.08807120497426175,0.15048359152396296,0.2631007200268043,0.30722658387549145,0.20913996006309027,0.14676661031537155,0.08211557784528613,0.3605273232443744,0.08692829510228832,0.3783530702088495,0.156807155364413,0.1971301325086642,0.22411261455659054,0.20392502323040035,0.06190993252704317,0.39465798756068715,0.12024748396911068,0.4677487183640773,0.08183827300770904,0.17951956247432846,0.0953648998420623,0.11002510215410748,0.14673747770302445,0.14160011157858446,0.09160783487357194,0.21584259586403767,0.46974204429441846,0.20816496829438988,0.08703241586824113,0.3056360692004195,0.3059895582291598,0.27902767372473736,0.18825876073438433,0.28288963693789765,0.3815851330698368,0.12466697224500216,0.3421244848913126,0.17550921611348697,0.13633873463719995,0.24159400411817009,0.16648482304663048,0.21438773201455485,0.278888773586832,0.023664375249880576,0.15035488576389294,0.2730325791108286,0.2026459434928077,0.2714715283366898,0.12499623940343271,0.26748694012557933,0.2717929322091277,0.26308829445902376,0.1701648428151888,0.026173144259487365,0.07199726898476451,0.11791964467939628,0.06954303074223081,0.15186046277150098,0.043099829980425684,0.13614990112186048,0.07027477457304857,0.06311263260097873,0.0032623766207238473,0.14278783216115082,0.10678740911740806
SGRO.L,0.07973181559422292,0.2323729407849157,0.44306543268599113,0.2307448167153837,0.22559724033105222,0.22953600390497472,0.25657455397920875,0.27150127853593614,0.20876336126782918,0.2567346715399118,0.275748550912396,0.4868450909426302,0.3893292125075434,0.32089003816793044,0.24240550099688649,0.2684340682030905,0.24230681379555138,0.26389821075275904,0.24918699329077176,0.4248996676667214,0.2339891109081796,0.2880424370313964,0.12817474543254256,0.1319581055472983,0.2347545277592622,0.5056486920348849,0.2711589860571832,0.41041958735307577,0.4655706564087752,0.18724734534128826,0.2302244914713377,0.2227364314600165,0.22181868462868476,0.1480530922735625,0.3946297854309937,0.40360602740517154,0.4461191041506151,0.3300557538790638,0.22822596159248837,0.14935977023694877,0.6287695866996625,0.12915426953629064,0.266563262821057,0.3355642994382861,0.24020939993667614,0.19758769261615358,1.0,0.22442962939826291,0.26067624105716386,0.12117665984232488,0.18273054443663989,0.14972677723841749,0.3695501722004835,0.6316228918890915,0.29998270852667125,0.2484032130755984,0.14096440117991116,0.22213580077476086,0.10060222212867014,0.27936513918095385,0.15647827624497634,0.1757270399334318,0.23683378742779634,0.24188071482983417,0.264018375998995,0.6088011127239653,0.12237138770581026,0.2439235763858251,0.35642384450462017,0.09192869945436168,0.361574295851301,0.3484286818519165,0.23299552608446167,0.590712022036379,0.16567878343487413,0.2791423339456203,0.3352259516622301,0.30533558891978596,0.3266060317708778,0.06897704679990663,0.5264191197520639,0.2042533988867939,0.2049443389428299,0.5803600106593662,0.23773382672991095,0.18638771311621308,0.1102492065066311,0.3748105820196845,0.2814652073453764,0.283901946253226,0.6195245223426002,0.3769108839839101,0.24460321016923295,0.5200888128553206,0.49682053668308773,0.2953961842156004,0.4590084751757684,0.33788717602617296,0.5259304884745492,0.2252239670596916,0.30563928675329655,0.24063277028484586,0.45561322823331635,0.37729689461557425,0.1364469694926832,0.3371994916961348,0.2938105330899206,0.5447561700419915,0.2652989174545287,0.2527489499152219,0.18064051140353277,0.2545323789465094,0.509933303907128,0.28744825575776634,0.035054190844953564,0.1921092781437128,0.2368358593671803,0.07414477223272183,0.22015584045018827,0.03090811772544917,0.25543022955391836,0.15223566812735526,0.1280900629667195,0.03592263035839774,0.1574562598779096,0.24569761488991695
MNG.L,0.2490426370703385,0.31116912194840246,0.34193402242921517,0.31141940856188505,0.28640747001754635,0.24292257982418453,0.2707158736980561,0.2951630847946091,0.2938170755985334,0.2926091243769492,0.2695961265952269,0.2052712866716342,0.4238769510431783,0.3853525274219593,0.29829577541188756,0.30905452575694087,0.27608252970573843,0.31595082495393445,0.23223538417332668,0.34867389569955043,0.2493671832682482,0.32020070394501554,0.20076316273731018,0.23299136651635452,0.27841622189940796,0.212794435558008,0.3248373816702867,0.3574758014289463,0.25276728607019716,0.23920455889479605,0.2931192779280584,0.31452119835848696,0.2461378548311022,0.2053596825268349,0.2931682200582464,0.2670408481989148,0.2628120817280863,0.3262531262162253,0.2650592225096636,0.24735383659960314,0.3081847107134441,0.20537839964315474,0.2178655460252102,0.12391655888462279,0.26621502424554355,0.26311495620562664,0.22442962939826291,1.0,0.34101169579114016,0.2768538252236894,0.254602508185289,0.21953007611879277,0.390179224489798,0.2571596511520996,0.32811656432457187,0.2871194079744043,0.16889631764617027,0.2923086613594777,0.17172717620218164,0.1746066484968342,0.22826769792316326,0.10008667534187198,0.2517221129771772,0.27168773443952127,0.23896483159788065,0.2667691975512843,0.15046903719412233,0.15934209573081998,0.2716120179922905,0.101592357965629,0.2915536785923361,0.2663278421424982,0.3081364362051116,0.26028337846951466,0.11120215813849975,0.22050682385800915,0.29710328012740583,0.20401865053551332,0.2619836807468427,0.15621598319069133,0.20712692739800162,0.24044337307361355,0.23793933862902839,0.26821267811716976,0.26587047354743304,0.21073069841980954,0.17844402278978563,0.36331945427519685,0.2493949897765022,0.2164520426617718,0.29870778261588504,0.29322121153234865,0.24073441037294246,0.20594604775350897,0.2577565278477782,0.2797897402945167,0.184481674441591,0.31405392027781326,0.19811798806592748,0.32393677172922103,0.20134648290445967,0.17260092229288912,0.2524553172543316,0.2542149071275356,0.09127041323193229,0.22759707336750673,0.21660738745122898,0.2410078728251056,0.23099660732793156,0.16695557765651595,0.29346555070918695,0.35360337876824244,0.27728353342282147,0.20109667726378658,0.05516560720557096,0.14016963898119245,0.1827658887919307,0.05929992911625457,0.128246703088547,0.061535085463932715,0.15440575530530493,0.13418234014786962,0.14646198399116517,0.03520888656711012,0.13924543528470482,0.1655863901256388
